,name,sector,year,quarter,자본총계변화율,이익잉여금변화율,유동부채변화율,Code
33,SK_Telecom,Telecommunications_&_Media,2016,Q2,-0.018294949240986735,-0.02078781277190256,0.027738886590991774,017670
33,KT_Corp,Telecommunications_&_Media,2016,Q2,-0.018923002637544872,0.017809259675561573,-0.036295203591310665,030200
33,LG_Uplus,Telecommunications_&_Media,2016,Q2,-0.029426334199400106,-0.12362288511995922,-0.061455543743405894,032640
33,SBS_Media,Telecommunications_&_Media,2016,Q2,0.018315671067949957,0.016727131727785616,-0.08538871995430553,034120
