,name,sector,year,quarter,자본총계변화율,이익잉여금변화율,유동부채변화율,Code
22,SK_Telecom,Telecommunications_&_Media,2019,Q1,0.0013864703493183805,0.0021061115126019825,-0.2334054878953622,017670
22,KT_Corp,Telecommunications_&_Media,2019,Q1,-0.0020687981995839433,-0.00015688951681935848,-0.06351615309274083,030200
22,LG_Uplus,Telecommunications_&_Media,2019,Q1,0.0055353087294153225,0.010906729848009666,-0.11605154171732646,032640
22,SBS_Media,Telecommunications_&_Media,2019,Q1,0.035809074618368575,0.04695951527013964,-0.5533749327003712,034120
