,name,sector,year,quarter,자본총계변화율,이익잉여금변화율,유동부채변화율,Code
6,SK_Telecom,Telecommunications_&_Media,2023,Q1,-0.02944185237526664,-0.015642283636732923,0.15280762844293783,017670
6,KT_Corp,Telecommunications_&_Media,2023,Q1,0.01599392384480358,0.018149565540219292,-0.041322481392718435,030200
6,LG_Uplus,Telecommunications_&_Media,2023,Q1,0.0021408150270262327,0.0027461498653778005,-0.12496119791876081,032640
6,SBS_Media,Telecommunications_&_Media,2023,Q1,0.022806322627090037,0.028145397921341186,0.04576286172163713,034120
