,name,sector,year,quarter,자본총계변화율,이익잉여금변화율,유동부채변화율,Code
23,SK_Telecom,Telecommunications_&_Media,2018,Q4,-0.01051178399762187,-0.009221490368607643,-0.265780109882952,017670
23,KT_Corp,Telecommunications_&_Media,2018,Q4,0.0016992366118461222,0.004516917306822799,-0.017631024043730292,030200
23,LG_Uplus,Telecommunications_&_Media,2018,Q4,-0.0116761013740172,-0.02556601519147672,-0.060370679143784134,032640
23,SBS_Media,Telecommunications_&_Media,2018,Q4,-0.015692999572251898,-0.02132900500027568,-0.09372040358761846,034120
