,name,sector,year,quarter,자본총계변화율,이익잉여금변화율,유동부채변화율,Code
18,SK_Telecom,Telecommunications_&_Media,2020,Q1,0.01611875830913856,0.01618582934118651,0.06403606698832898,017670
18,KT_Corp,Telecommunications_&_Media,2020,Q1,-0.003027906128862057,-0.004563942900759788,0.041133669384076366,030200
18,LG_Uplus,Telecommunications_&_Media,2020,Q1,0.0043489952306859925,0.007803249059279094,-0.02089725977143475,032640
18,SBS_Media,Telecommunications_&_Media,2020,Q1,0.028062445774484468,0.03576667822644075,0.3890879765676384,034120
