,name,sector,year,quarter,자본총계변화율,이익잉여금변화율,유동부채변화율,Code
0,SK_Telecom,Telecommunications_&_Media,2024,Q3,0.00026174687475433167,-0.003216821698364347,-0.1516852138168132,017670
0,KT_Corp,Telecommunications_&_Media,2024,Q3,-0.009541442581192827,-0.014110345713829409,-0.10386666994756033,030200
0,LG_Uplus,Telecommunications_&_Media,2024,Q3,-0.005685063783798405,-0.0087767487506909,0.023828365825819153,032640
0,SBS_Media,Telecommunications_&_Media,2024,Q3,0.02655536318557583,0.03395652051661546,0.20680621950704203,034120
