,name,sector,year,quarter,자본총계변화율,이익잉여금변화율,유동부채변화율,Code
14,SK_Telecom,Telecommunications_&_Media,2021,Q1,0.004032021472452407,0.011768428926245966,0.02221178613837671,017670
14,KT_Corp,Telecommunications_&_Media,2021,Q1,0.01447617486712105,0.0010926039242230567,0.006674972801770984,030200
14,LG_Uplus,Telecommunications_&_Media,2021,Q1,-0.0006922236258417591,-0.0009772874611306825,-0.03966565174488479,032640
14,SBS_Media,Telecommunications_&_Media,2021,Q1,-0.05143391912729878,-0.07147075439258366,-0.19411609985169842,034120
