,name,sector,year,quarter,자본총계변화율,이익잉여금변화율,유동부채변화율,Code
28,SK_Telecom,Telecommunications_&_Media,2017,Q3,-0.028480324168502325,-0.02944475190956619,-0.05645290973579309,017670
28,KT_Corp,Telecommunications_&_Media,2017,Q3,-0.013690580835618915,-0.041620307196388096,-0.1257603757481971,030200
28,LG_Uplus,Telecommunications_&_Media,2017,Q3,-0.029113068522721663,-0.09207291515404781,0.01998058522341528,032640
28,SBS_Media,Telecommunications_&_Media,2017,Q3,0.005327944979452104,0.007100721926797782,-0.03785683667413964,034120
