,name,year,quarter,sector,Relative Return,이익잉여금 변화율,매출액 변화율,법인세차감전 순이익 변화율,자본총계 변화율,영업이익 변화율,Label,Code
33,SK텔레콤,2016,Q3,커뮤니케이션서비스,-0.01600971733972347,0.018909219990580706,0.0031685116501098953,-0.30487047368902953,0.021387877360414587,-0.44193401680994604,0.04982150810956108,017670
33,제일기획,2016,Q3,커뮤니케이션서비스,-0.06592390631357364,0.020290752147207103,-0.16269055296871737,-0.5414842045513257,0.025379782463581524,-0.7211066050468025,0.06370995993432076,030000
33,KT,2016,Q3,커뮤니케이션서비스,-0.012806725329420184,-0.026476479642978723,-0.05627110265298463,-0.2329023743992754,0.015621195208205707,-0.05817160748453143,-0.10688162308256621,030200
33,LG유플러스,2016,Q3,커뮤니케이션서비스,-0.01851175963672108,0.11255236532312951,-0.047713093297325426,0.03631830263684055,0.02740362939585217,0.17321629182545095,0.19021465954406075,032640
33,SBS,2016,Q3,커뮤니케이션서비스,-0.04534157322973078,-0.022491625809599514,-0.14726430229445608,1.8136712709166116,-0.016907185963466742,1.8803081142252367,-0.10342613834156378,034120
33,NAVER,2016,Q3,커뮤니케이션서비스,-0.011310178185146937,0.05324874531405821,0.0014349812341507562,0.032574101381172005,0.0715848264936243,0.019709186055844485,0.013392578190782448,035420
33,엔씨소프트,2016,Q3,커뮤니케이션서비스,0.02484209754913413,0.03341148925253368,-0.07511875168782256,-0.34690370371736934,0.02752402381098884,-0.14888415783762443,0.06016764626972447,036570
