,name,year,quarter,sector,Relative Return,이익잉여금 변화율,매출액 변화율,법인세차감전 순이익 변화율,자본총계 변화율,영업이익 변화율,Label,Code
22,SK텔레콤,2019,Q2,커뮤니케이션서비스,-0.03069438790843103,0.011504946173900521,0.012626733157718117,-0.7143266039242049,0.009620214523502035,-0.09979230379250004,-0.07615511704422152,017670
22,제일기획,2019,Q2,커뮤니케이션서비스,0.060018604420123745,0.045734051421142174,0.23905154283726993,1.204868234414136,0.055597797357381795,4.94347044149858,-0.1747267235072112,030000
22,KT,2019,Q2,커뮤니케이션서비스,0.01700919135257114,0.012895040061993823,0.05173726502462683,-0.5232021511494702,0.011407262004332619,-0.3552395891312048,-0.0845395690742467,030200
22,LG유플러스,2019,Q2,커뮤니케이션서비스,-0.1431973353475658,0.029410242898630923,0.059777953077202683,-0.2478146585977138,0.01517215814777284,-0.23279196058954332,0.0037374549569672705,032640
22,SBS,2019,Q2,커뮤니케이션서비스,-0.250270557806193,0.012255736629874114,0.3372468374648405,-1.260945320992574,0.009235855970870954,-1.2783463199768006,-0.07200350276262103,034120
22,NAVER,2019,Q2,커뮤니케이션서비스,0.2309201260968392,0.049307165252470586,0.09594128838356042,0.007609910883967341,0.06496974336243055,0.02443070764453048,0.00933478160692551,035420
22,엔씨소프트,2019,Q2,커뮤니케이션서비스,0.10312566496904475,0.059221307184047056,0.12721670798346918,0.3067657092546616,0.05873142976337453,0.5354417250145529,-0.09366791744840514,036570
