,name,year,quarter,sector,Relative Return,이익잉여금 변화율,매출액 변화율,법인세차감전 순이익 변화율,자본총계 변화율,영업이익 변화율,Label,Code
16,SK텔레콤,2020,Q4,커뮤니케이션서비스,-0.14644010149018505,0.001323383779075371,0.0009137488425110529,-0.8977179149826312,-0.013979105961002602,-0.12598034574820594,0.22431357743014252,017670
16,제일기획,2020,Q4,커뮤니케이션서비스,-0.2504967954104901,0.07299878269505466,0.046614108852829794,1.6493280589072028,0.08751362380338445,0.38855740543086137,0.079842253040428,030000
16,KT,2020,Q4,커뮤니케이션서비스,-0.09983873746509994,-0.0013562130577288167,0.015398191248424453,-1.3005468185104845,-0.007826888387675868,-0.4239493624367151,0.14838908409715276,030200
16,LG유플러스,2020,Q4,커뮤니케이션서비스,-0.21049873952618584,-0.05254782514176071,0.056520992198457964,-2.2181384971744453,-0.028765122431435364,-0.31190614038075126,0.23651442304334377,032640
16,SBS,2020,Q4,커뮤니케이션서비스,0.09215936211759598,0.0137494070456039,0.28951891694315246,-1.099035442431975,0.009856764638188853,0.19033081511054983,0.3383103043648658,034120
16,NAVER,2020,Q4,커뮤니케이션서비스,0.12161869244126366,0.041765474924306156,0.09726155295523697,0.09466555865545168,0.12676190265851472,0.053191455992523506,-0.12525002619150338,035420
16,엔씨소프트,2020,Q4,커뮤니케이션서비스,-0.08463042604976495,0.0374733656880506,0.5223940007670993,-0.38479575266605104,0.015349916408715414,-0.25245848706915985,-0.12412710673813299,036570
