,name,year,quarter,sector,Relative Return,이익잉여금 변화율,매출액 변화율,법인세차감전 순이익 변화율,자본총계 변화율,영업이익 변화율,Label,Code
7,SK텔레콤,2023,Q1,커뮤니케이션서비스,0.032823120372152716,0.015642283636732923,0.006759626331215296,9.773303264604811,0.02944185237526664,1.1358117308532232,-0.12633529861621448,017670
7,제일기획,2023,Q1,커뮤니케이션서비스,-0.08124400252393199,-0.12269132531253912,-0.121192904736103,-2.8347598557485343,-0.14419592461734254,-0.7911847592282029,-0.021654007406326094,030000
7,KT,2023,Q1,커뮤니케이션서비스,0.010661895697450643,-0.018149565540219292,0.010097930860139215,3.7486093685811674,-0.01599392384480358,2.492787531383012,-0.04013117666181618,030200
7,LG유플러스,2023,Q1,커뮤니케이션서비스,-0.016454861470923503,-0.0027461498653778005,-0.016874991011031293,0.028224286418512046,-0.0021408150270262327,-0.05753122353743345,-0.14252943247576966,032640
7,SBS,2023,Q1,커뮤니케이션서비스,-0.20884391983456269,-0.028145397921341186,-0.4691618462355285,-0.9796708155780738,-0.022806322627090037,-1.2111766850839403,-0.28628315730740905,034120
7,NAVER,2023,Q1,커뮤니케이션서비스,0.00631858920626744,0.025600663457368,-0.06411961274103295,-5.155264467076689,0.02889259581966197,0.04240629294011011,0.013203277882944876,035420
7,엔씨소프트,2023,Q1,커뮤니케이션서비스,-0.050681063999825866,-0.011755794983819623,-0.142590752851804,-3.856963780399259,-0.0026499045024726,0.46629513586774873,-0.3421236263262457,036570
