접수번호,법인구분,회사코드,회사명,변동일,최대주주명,보유 주식 수,보유 지분율,변동원인,비고,결제일시,연도,분기
20160516002521,Y,00108241,농심,-,-,-,-,-,-,2015-12-31,2015,Q4
20170330000908,Y,00108241,농심,-,-,-,-,-,-,2016-12-31,2016,Q4
20180330001843,Y,00108241,농심,-,-,-,-,-,-,2017-12-31,2017,Q4
20190329002205,Y,00108241,농심,-,-,-,-,-,-,2018-12-31,2018,Q4
20200330002440,Y,00108241,농심,-,-,-,-,-,-,2019-12-31,2019,Q4
20210317000609,Y,00108241,농심,-,-,-,-,-,-,2020-12-31,2020,Q4
20220317000469,Y,00108241,농심,-,-,-,-,-,-,2021-12-31,2021,Q4
20230316000448,Y,00108241,농심,-,-,-,-,-,-,2022-12-31,2022,Q4
20240314000698,Y,00108241,농심,-,-,-,-,-,-,2023-12-31,2023,Q4
20250312000711,Y,00108241,농심,-,-,-,-,-,-,2024-12-31,2024,Q4
