접수번호,법인구분,회사코드,회사명,변동일,최대주주명,보유 주식 수,보유 지분율,변동원인,비고,결제일시,연도,분기
20160516002428,Y,00896285,삼양사,-,-,-,-,-,-,2015-12-31,2015,Q4
20170526000260,Y,00896285,삼양사,-,-,-,-,-,-,2016-12-31,2016,Q4
20180725000280,Y,00896285,삼양사,-,-,-,-,-,-,2017-12-31,2017,Q4
20190401003903,Y,00896285,삼양사,-,-,-,-,-,-,2018-12-31,2018,Q4
20200407002751,Y,00896285,삼양사,-,-,-,-,-,-,2019-12-31,2019,Q4
20210317001085,Y,00896285,삼양사,-,-,-,-,-,-,2020-12-31,2020,Q4
20220812000103,Y,00896285,삼양사,-,-,-,-,-,-,2021-12-31,2021,Q4
20230315001060,Y,00896285,삼양사,-,-,-,-,-,-,2022-12-31,2022,Q4
20240325000879,Y,00896285,삼양사,-,-,-,-,-,-,2023-12-31,2023,Q4
20250319000739,Y,00896285,삼양사,-,-,-,-,-,-,2024-12-31,2024,Q4
