접수번호,법인구분,회사코드,회사명,변동일,최대주주명,보유 주식 수,보유 지분율,변동원인,비고,결제일시,연도,분기
20160330003174,Y,00160047,한국앤컴퍼니,-,-,-,-,-,-,2015-12-31,2015,Q4
20170814001002,Y,00160047,한국앤컴퍼니,-,-,-,-,-,-,2016-12-31,2016,Q4
20180402005232,Y,00160047,한국앤컴퍼니,-,-,-,-,-,-,2017-12-31,2017,Q4
20190401005003,Y,00160047,한국앤컴퍼니,-,-,-,-,-,-,2018-12-31,2018,Q4
20221215000222,Y,00160047,한국앤컴퍼니,-,-,-,-,-,-,2019-12-31,2019,Q4
20221215000231,Y,00160047,한국앤컴퍼니,2020년 06월 30일,조현범,"39,901,871",42.90%,특수관계인으로부터 주식취득,-,2020-12-31,2020,Q4
20221215000241,Y,00160047,한국앤컴퍼니,2020년 06월 30일,조현범,"39,901,871",42.03%,특수관계인으로부터 주식취득,-,2021-12-31,2021,Q4
20230324001090,Y,00160047,한국앤컴퍼니,2020년 06월 30일,조현범,"39,901,871",42.03%,특수관계인으로부터 주식취득,-,2022-12-31,2022,Q4
20240320001601,Y,00160047,한국앤컴퍼니,2020년 06월 30일,조현범,"39,901,871",42.03%,특수관계인으로부터 주식취득,-,2023-12-31,2023,Q4
20250318000944,Y,00160047,한국앤컴퍼니,2020년 06월 30일,조현범,"39,901,871",42.03%,특수관계인으로부터 주식취득,-,2024-12-31,2024,Q4
