접수번호,법인구분,회사코드,회사명,변동일,최대주주명,보유 주식 수,보유 지분율,변동원인,비고,결제일시,연도,분기
20190417000536,Y,00153393,태광산업,-,-,-,-,-,-,2015-12-31,2015,Q4
20190417000543,Y,00153393,태광산업,-,-,-,-,-,-,2016-12-31,2016,Q4
20190417000558,Y,00153393,태광산업,-,-,-,-,-,-,2017-12-31,2017,Q4
20190417000571,Y,00153393,태광산업,-,-,-,-,-,-,2018-12-31,2018,Q4
20200330002868,Y,00153393,태광산업,-,-,-,-,-,-,2019-12-31,2019,Q4
20220225006914,Y,00153393,태광산업,-,-,-,-,-,-,2020-12-31,2020,Q4
20220317001199,Y,00153393,태광산업,-,-,-,-,-,-,2021-12-31,2021,Q4
20230323001281,Y,00153393,태광산업,-,-,-,-,-,-,2022-12-31,2022,Q4
20240329003575,Y,00153393,태광산업,-,-,-,-,-,-,2023-12-31,2023,Q4
20250320001386,Y,00153393,태광산업,-,-,-,-,-,-,2024-12-31,2024,Q4
