접수번호,법인구분,회사코드,회사명,변동일,최대주주명,보유 주식 수,보유 지분율,변동원인,비고,결제일시,연도,분기
20160316000101,Y,00134477,SNT다이내믹스,-,-,-,-,-,-,2015-12-31,2015,Q4
20170308000012,Y,00134477,SNT다이내믹스,-,-,-,-,-,-,2016-12-31,2016,Q4
20180314000025,Y,00134477,SNT다이내믹스,-,-,-,-,-,-,2017-12-31,2017,Q4
20190228005328,Y,00134477,SNT다이내믹스,-,-,-,-,-,-,2018-12-31,2018,Q4
20200302000172,Y,00134477,SNT다이내믹스,-,-,-,-,-,-,2019-12-31,2019,Q4
20210218001086,Y,00134477,SNT다이내믹스,-,-,-,-,-,-,2020-12-31,2020,Q4
20220218001040,Y,00134477,SNT다이내믹스,-,-,-,-,-,-,2021-12-31,2021,Q4
20230220001625,Y,00134477,SNT다이내믹스,-,-,-,-,-,-,2022-12-31,2022,Q4
20240221001483,Y,00134477,SNT다이내믹스,-,-,-,-,-,-,2023-12-31,2023,Q4
20250220001259,Y,00134477,SNT다이내믹스,-,-,-,-,-,-,2024-12-31,2024,Q4
