접수번호,법인구분,회사코드,회사명,변동일,최대주주명,보유 주식 수,보유 지분율,변동원인,비고,결제일시,연도,분기
20160330000226,Y,00140177,GS리테일,-,-,-,-,-,-,2015-12-31,2015,Q4
20170330001704,Y,00140177,GS리테일,-,-,-,-,-,-,2016-12-31,2016,Q4
20180330002366,Y,00140177,GS리테일,-,-,-,-,-,-,2017-12-31,2017,Q4
20190401003762,Y,00140177,GS리테일,-,-,-,-,-,-,2018-12-31,2018,Q4
20210302003597,Y,00140177,GS리테일,-,-,-,-,-,-,2019-12-31,2019,Q4
20210701000250,Y,00140177,GS리테일,-,-,-,-,-,-,2020-12-31,2020,Q4
20220317001215,Y,00140177,GS리테일,-,-,-,-,-,-,2021-12-31,2021,Q4
20230315001215,Y,00140177,GS리테일,-,-,-,-,-,-,2022-12-31,2022,Q4
20240401004251,Y,00140177,GS리테일,-,-,-,-,-,-,2023-12-31,2023,Q4
20250312000991,Y,00140177,GS리테일,-,-,-,-,-,-,2024-12-31,2024,Q4
