접수번호,법인구분,회사코드,회사명,변동일,최대주주명,보유 주식 수,보유 지분율,변동원인,비고,결제일시,연도,분기
20160331000294,E,00138224,쌍용씨앤이,-,-,-,-,-,-,2015-12-31,2015,Q4
20170331003728,E,00138224,쌍용씨앤이,2016년 04월 15일,한앤코시멘트홀딩스(유),"37,582,112",46.80%,-,-,2016-12-31,2016,Q4
20180402003717,E,00138224,쌍용씨앤이,2016년 04월 15일,한앤코시멘트홀딩스(유),"37,582,112",46.80%,-,-,2017-12-31,2017,Q4
20180402003717,E,00138224,쌍용씨앤이,2016년 08월 30일,한앤코시멘트홀딩스(유),"72,108,293",77.43%,-,-,2017-12-31,2017,Q4
20180402003717,E,00138224,쌍용씨앤이,2017년 04월 21일,한앤코시멘트홀딩스(유),"72,108,293",77.43%,-,-,2017-12-31,2017,Q4
20180402003717,E,00138224,쌍용씨앤이,2017년 07월 06일,한앤코시멘트홀딩스(유),"78,277,673",77.44%,-,'17.7.4 시간외 대량매매거래,2017-12-31,2017,Q4
20190401004206,E,00138224,쌍용씨앤이,2016년 04월 15일,한앤코시멘트홀딩스(유),"37,582,112",46.80%,-,-,2018-12-31,2018,Q4
20190401004206,E,00138224,쌍용씨앤이,2016년 08월 30일,한앤코시멘트홀딩스(유),"72,108,293",77.43%,-,-,2018-12-31,2018,Q4
20190401004206,E,00138224,쌍용씨앤이,2017년 04월 21일,한앤코시멘트홀딩스(유),"72,108,293",77.43%,"2~5우선주의 
보통주 전환(1:1)",-,2018-12-31,2018,Q4
20190401004206,E,00138224,쌍용씨앤이,2017년 07월 06일,한앤코시멘트홀딩스(유),"78,277,673",77.44%,"'17.7.4 
시간외대량매매거래",-,2018-12-31,2018,Q4
20190401004206,E,00138224,쌍용씨앤이,2018년 07월 10일,한앤코시멘트홀딩스(유),"391,388,365",77.44%,"'18.7.10 
액면분할",-,2018-12-31,2018,Q4
20200330004513,E,00138224,쌍용씨앤이,2016년 04월 15일,한앤코시멘트홀딩스(유),"37,582,112",46.80%,-,-,2019-12-31,2019,Q4
20200330004513,E,00138224,쌍용씨앤이,2016년 08월 30일,한앤코시멘트홀딩스(유),"72,108,293",77.43%,-,-,2019-12-31,2019,Q4
20200330004513,E,00138224,쌍용씨앤이,2017년 04월 21일,한앤코시멘트홀딩스(유),"72,108,293",77.43%,"2~5우선주의 
보통주 전환(1:1)",-,2019-12-31,2019,Q4
20200330004513,E,00138224,쌍용씨앤이,2017년 07월 06일,한앤코시멘트홀딩스(유),"78,277,673",77.44%,"'17.7.4 
시간외대량매매거래",-,2019-12-31,2019,Q4
20200330004513,E,00138224,쌍용씨앤이,2018년 07월 10일,한앤코시멘트홀딩스(유),"391,388,365",77.44%,'18.7.10  액면분할,-,2019-12-31,2019,Q4
20210317001029,E,00138224,쌍용씨앤이,-,-,-,-,-,-,2020-12-31,2020,Q4
20220816001988,E,00138224,쌍용씨앤이,-,-,-,-,-,-,2021-12-31,2021,Q4
20230321001494,E,00138224,쌍용씨앤이,-,-,-,-,-,-,2022-12-31,2022,Q4
20240327001183,E,00138224,쌍용씨앤이,-,-,-,-,-,-,2023-12-31,2023,Q4
