접수번호,법인구분,회사코드,회사명,변동일,최대주주명,보유 주식 수,보유 지분율,변동원인,비고,결제일시,연도,분기
20160516001145,Y,00139889,SKC,2015년 08월 03일,SK(주)(舊 SK C&C),"15,390,000",41.84%,-,-,2015-12-31,2015,Q4
20170331002724,Y,00139889,SKC,-,-,-,-,-,-,2016-12-31,2016,Q4
20180402005086,Y,00139889,SKC,-,-,-,-,-,-,2017-12-31,2017,Q4
20190401004856,Y,00139889,SKC,-,-,-,-,-,-,2018-12-31,2018,Q4
20200330004188,Y,00139889,SKC,-,-,-,-,-,-,2019-12-31,2019,Q4
20210423000677,Y,00139889,SKC,-,-,-,-,-,-,2020-12-31,2020,Q4
20220816001935,Y,00139889,SKC,-,-,-,-,-,-,2021-12-31,2021,Q4
20230320000846,Y,00139889,SKC,-,-,-,-,-,-,2022-12-31,2022,Q4
20240409003864,Y,00139889,SKC,-,-,-,-,-,-,2023-12-31,2023,Q4
20250318001448,Y,00139889,SKC,-,-,-,-,-,-,2024-12-31,2024,Q4
