접수번호,법인구분,회사코드,회사명,변동일,최대주주명,보유 주식 수,보유 지분율,변동원인,비고,결제일시,연도,분기
20170622000235,Y,00164478,현대건설,-,-,-,-,-,-,2015-12-31,2015,Q4
20170622000239,Y,00164478,현대건설,-,-,-,-,-,-,2016-12-31,2016,Q4
20180402004254,Y,00164478,현대건설,-,-,-,-,-,-,2017-12-31,2017,Q4
20190401004695,Y,00164478,현대건설,-,-,-,-,-,-,2018-12-31,2018,Q4
20200330004026,Y,00164478,현대건설,-,-,-,-,-,-,2019-12-31,2019,Q4
20210317001019,Y,00164478,현대건설,-,-,-,-,-,-,2020-12-31,2020,Q4
20220325001068,Y,00164478,현대건설,-,-,-,-,-,-,2021-12-31,2021,Q4
20230315001104,Y,00164478,현대건설,-,-,-,-,-,-,2022-12-31,2022,Q4
20240329003141,Y,00164478,현대건설,-,-,-,-,-,-,2023-12-31,2023,Q4
20250312001136,Y,00164478,현대건설,-,-,-,-,-,-,2024-12-31,2024,Q4
