,name,year,quarter,sector,Relative Return,비유동부채 변화율,법인세차감전 순이익 변화율,영업이익 변화율,유동부채 변화율,매출액 변화율,이익잉여금 변화율,Label,Code
16,한화,2020,Q4,에너지_화학,-0.15011646954178376,-0.08555386815065358,-0.6086811060846291,-0.5675121485351535,-0.17309235194271466,0.19345528000050716,0.007656087365969011,0.12267228860599001,000880
16,한국쉘석유,2020,Q4,에너지_화학,-0.2269832838543183,0.17749358224661216,-0.19378731880069766,-0.28005680581707826,0.2889973768661962,0.022731861170564027,0.017834747736524825,0.11851736075752077,002960
16,태광산업,2020,Q4,에너지_화학,-0.07596549548094583,-0.052140516722329555,-7.1776037864928774,-8.097023339183876,0.004997103888698895,-0.015659975616812205,-0.016066303209106625,0.27257535663947,003240
16,삼성정밀화학,2020,Q4,에너지_화학,-0.24115246753014588,-0.41811097441618905,-0.11372180556098388,0.0688930755413828,-0.23095818492139164,-0.04452590530207834,0.019157601831775395,0.16011992716885942,004000
16,효성,2020,Q4,에너지_화학,-0.20241102860465454,0.0017699922453815464,-1.2390848126738325,1.5108369321312973,-0.23943970265790115,0.4406990575778533,0.003880169281304857,0.2699682726809041,004800
16,SK케미칼,2020,Q4,에너지_화학,-0.3461234129235028,0.03382068391321891,-0.8874600873272355,1.1778442353819658,0.1039769379461597,-0.05083546023336716,0.0047927722432381525,-0.10301953495108428,006120
16,대한유화,2020,Q4,에너지_화학,0.13896321336925743,-0.02696451353430729,-0.012087297021588728,0.30655560973012275,-0.22516663660266667,0.1789925572302271,0.03555203350032898,-0.1810546587932857,006650
16,국도화학,2020,Q4,에너지_화학,0.046517820166389556,-0.259020020211547,0.298592756286326,1.7867424946796078,-0.09311156261820752,0.21461608204716964,0.011122452801895832,0.2559954823664784,007690
16,한화케미칼,2020,Q4,에너지_화학,-0.30603407752536355,-0.10064427447791024,-1.0067262371055037,-0.6526227454301479,0.04277821427060702,0.011533268677354158,-0.0005216716487035367,-0.023538795302231835,009830
16,OCI,2020,Q4,에너지_화학,0.6155195174742902,-0.10914016121760983,-14.587827424162413,-0.09374392395004894,0.04416204610557428,0.026204550057041365,-0.12262305131658302,-0.08237336158214913,010060
16,S-Oil,2020,Q4,에너지_화학,-0.00010545919522536584,-0.167694824506344,5.516860036475108,-9.386877828054299,0.024986872764909407,0.09978402985551482,0.02947973519414604,0.19124715098543463,010950
16,롯데케미칼,2020,Q4,에너지_화학,-0.11527511149870814,-0.055458309580984966,-1.3403531134067872,-0.24573201788691912,0.29068847044928603,0.05737943298338144,-0.00718019023103178,-0.08086694606002906,011170
16,금호석유,2020,Q4,에너지_화학,0.33631520627344014,-0.14164931483631749,-0.08652921602514207,0.27683541014396074,0.05336467979406434,0.21945656592918628,0.07963505446077002,0.07432866185673767,011780
16,SKC,2020,Q4,에너지_화학,0.1843173260795445,-0.03270534459417784,-16.644052124780764,-1.4055732536247583,-0.2661139097387516,-0.044234100625165196,-0.006645483900757698,0.0,011790
16,한솔케미칼,2020,Q4,에너지_화학,0.281228904395966,0.14295253233103655,-0.48762486902359314,-0.45710156461747975,0.06570575430227565,-0.037804949820761435,0.023775813359762976,0.022636875524140513,014680
16,동원시스템즈,2020,Q4,에너지_화학,0.2506190250486827,-0.42733477636993145,-0.35510925555801,-0.11307211509568771,0.4985318011285411,-0.0750834246781037,0.04040990789890353,-0.11077918367723082,014820
16,유니드,2020,Q4,에너지_화학,0.15584330930655402,-0.11570309814764568,-1.4031949247561726,-0.778617891583447,0.07386935557368335,-0.06026111104801657,0.005350834861782561,0.2177878537759266,014830
16,남해화학,2020,Q4,에너지_화학,-0.16711090967505055,-0.0521098667545149,-1.3891534207353786,-1.6315954627039226,0.19556297992822413,-0.06116655796213166,-0.015894865522510293,0.06454391722700863,025860
16,LG화학,2020,Q4,에너지_화학,0.06149337901301097,-0.31281162308103405,-1.6575932398264168,-0.7085776159070775,-0.26746412433008526,-0.10571029955109235,-0.05964763375930726,-0.03212031700474325,051910
16,휴켐스,2020,Q4,에너지_화학,-0.299890693090354,-0.015142473825875413,-0.46541355177438515,0.7229956651894853,-0.09493230238843486,0.10629605379330154,0.00565496441774993,-0.05868527679192422,069260
16,GS,2020,Q4,에너지_화학,-0.16121921322228178,0.03441834340718719,-17.940332171416856,-0.005062473071951734,-0.4411040836607134,0.0330669944683466,-0.06855842608113827,0.23203256335894148,078930
16,휴비스,2020,Q4,에너지_화학,-0.23642944339286215,-0.15249323671815262,-11.304132338551618,-23.06616041878443,-0.10328499751253584,0.2635357575574706,0.29187348481812236,0.27808568937601197,079980
16,후성,2020,Q4,에너지_화학,-0.13026193249190343,-0.20636148126070397,-0.974005384547672,-0.0030078352174429668,0.3044325232486127,-0.03563632537705297,-0.0033581171422456535,-0.10013185885471829,093370
16,SK이노베이션,2020,Q4,에너지_화학,0.1584359948952254,-0.15513638254948003,-4.286494831006567,-3.1856522924262096,0.7591380878924903,-0.6516481471956954,0.0027326195943213616,0.16742742351010328,096770
16,코오롱인더,2020,Q4,에너지_화학,0.2577535134830793,-0.13761467336560074,2.6093138663055413,2.496562851681683,-0.06598645908905632,0.27030117336983017,0.017980083681825354,0.0683215075414287,120110
