,name,year,quarter,sector,Relative Return,비유동부채 변화율,법인세차감전 순이익 변화율,영업이익 변화율,유동부채 변화율,매출액 변화율,이익잉여금 변화율,Label,Code
13,한화,2021,Q3,에너지_화학,0.0808788398881068,-0.021760732779741887,-0.22191237270734487,-0.21052096856126878,0.03632065188026545,-0.30523624276911043,0.017907966280165333,0.023345682662620472,000880
13,한국쉘석유,2021,Q3,에너지_화학,0.06956474850893979,0.10079129420400879,0.03748608297513201,0.0382105306629168,-0.07565532351658444,-0.026707480727105826,0.08422537082180837,-0.0027251104801802872,002960
13,태광산업,2021,Q3,에너지_화학,-0.026338656826371452,-0.01224946408963945,-0.2517566952218526,-0.31311188135226664,0.13493181198554938,0.09841205002193565,0.02062210861643443,0.10881816546633931,003240
13,삼성정밀화학,2021,Q3,에너지_화학,0.25897579890359673,0.7085702568274366,1.6216344987660083,0.29767629321193767,-0.06489111123601088,0.1642898705843705,0.09702752536149717,0.011192482323128389,004000
13,효성,2021,Q3,에너지_화학,-0.07112166698334282,-0.026202709267322932,-0.13669504473146898,-0.12681799954858208,-0.005949353316362815,-0.018927838395847774,0.02227447856379383,-0.05133099880799524,004800
13,SK케미칼,2021,Q3,에너지_화학,0.020774740702538548,-0.007452711406310875,0.8649984112597711,0.023505844745976168,2.0820726835159755,-0.4469617555613845,-0.0012423090953156413,-0.11717360887833464,006120
13,대한유화,2021,Q3,에너지_화학,-0.1936325819552562,-0.009683289809370499,-0.519571563265411,-0.5812467937332738,-0.03450503996671672,-0.0011055110425834958,0.01683555549175919,-0.06776548241642111,006650
13,국도화학,2021,Q3,에너지_화학,-0.09622409670901483,-0.2126766518492259,-0.2168833366470957,-0.2371148998431184,0.1473130890369465,-0.07663974137515084,0.09324602240785684,0.08831012167414186,007690
13,한화케미칼,2021,Q3,에너지_화학,-0.015605952533326237,0.015599415771244018,-0.009445929920546603,-0.26914404334456665,0.06589099095258266,-0.02766767912016954,0.02042934971895516,0.0761150110006276,009830
13,OCI,2021,Q3,에너지_화학,0.12457441416797951,-0.032290117966949694,-0.25830524797486587,-0.35495189408439876,0.0017831278093867198,-0.03176899011656542,0.027995875587544683,-0.005491479873869318,010060
13,S-Oil,2021,Q3,에너지_화학,0.0913741247347584,-0.02670501158352745,-0.13735497062476854,-0.03793603300888848,-0.0024661832671957207,0.061080335556605636,0.045633179865506746,-0.03046678797721597,010950
13,롯데케미칼,2021,Q3,에너지_화학,-0.08596633787393786,-0.0577234742918632,-0.49940011659687866,-0.45381159213149,-0.009485962322474117,0.10041096495190804,0.015048636968238993,0.03158071357695039,011170
13,금호석유,2021,Q3,에너지_화학,-0.05036066156742836,0.006243396330491313,-0.20640617544397266,-0.2162101311158754,0.0063641362792465905,-0.04376948839235528,0.10181156633877064,0.02100150102317956,011780
13,SKC,2021,Q3,에너지_화학,0.1499634532245844,0.1792134855788472,-5.177047268749061,-3.065878166844892,-0.06428889833877871,0.008111910937309341,0.03177226024757518,-0.1841733541664145,011790
13,한솔케미칼,2021,Q3,에너지_화학,0.24644451834787032,0.009143399628772642,0.04114112890069088,0.016563306334903993,-0.07842857814330007,0.03914164956353905,0.07549457317041841,-0.3202445102373416,014680
13,동원시스템즈,2021,Q3,에너지_화학,0.24976917403240717,-0.7341216116279665,0.09274480134940699,0.1455957140120685,0.2767728274473398,-0.0015548595712763236,0.07511709006555711,0.14216029272097247,014820
13,유니드,2021,Q3,에너지_화학,-0.00945457202408062,0.04646669295429495,-0.7154965472878855,-0.16605559590834973,0.09779305782397607,0.006933365890273935,0.03455418274928501,-0.07954498166399479,014830
13,남해화학,2021,Q3,에너지_화학,0.15955637948417734,0.03452449581804928,-1.3776945551001871,-1.405216884758186,0.0032776316534839367,-0.14008666723238805,-0.008285007446566794,-0.10525218629245467,025860
13,LG화학,2021,Q3,에너지_화학,-0.07954271961492179,0.23189179046577002,-0.07289377325755186,-0.21009006806670694,-0.11332998070923472,0.06447653164726663,0.04538660773107139,-0.3102866247233178,051910
13,휴켐스,2021,Q3,에너지_화학,0.01828860568628305,-0.6138957295200287,-0.3282448454008071,-0.3243528400676482,0.4741328536978413,0.07652814725543666,0.030862968351162978,-0.00898662612647956,069260
13,GS,2021,Q3,에너지_화학,0.075970406876725,-0.022971239488341788,13.466483432585127,0.3650803655846202,-0.006183932584775675,0.007871396895787086,0.05519522445880587,0.012941085234636537,078930
13,휴비스,2021,Q3,에너지_화학,-0.07835550500304964,-0.6182268067010948,-0.9884696989299274,-1.178204050684858,0.09334332159401915,0.04164970387125089,0.00295541433916946,-0.14584978047732933,079980
13,후성,2021,Q3,에너지_화학,0.8714492374896359,-0.034635242604285965,0.6292661130174828,0.6355063813031301,-0.1691253192638228,0.18697140486772312,0.14069261550297218,-0.17314465390836475,093370
13,SK이노베이션,2021,Q3,에너지_화학,-5.1346344926719856e-05,0.188393587258455,-0.2647647128920779,-3.450117160076541,0.049889172921045555,0.0044802323232135954,0.07577953799807213,0.01465462356472648,096770
13,코오롱인더,2021,Q3,에너지_화학,0.09379061371841156,0.16707690070681824,-0.10795114682206186,-0.18774382183385363,-0.03044013866595452,-0.03506048987868615,0.05057496347021195,-0.1973177370741484,120110
