,Feature,Importance
0,F_비유동부채 변화율,0.2086525704974633
1,F_법인세차감전 순이익 변화율,0.1685716237954411
2,F_영업이익 변화율,0.16273809714090148
3,F_유동부채 변화율,0.16080692661504614
4,F_매출액 변화율,0.15398172267007962
5,F_이익잉여금 변화율,0.1452490592810684
