,name,year,quarter,sector,Relative Return,자본금 변화율,보유 주식 수 변화율,증자주식수 변화율,1인평균급여 변화율,자기주식수 변화율,기초 소유 주식 수 변화율,Label,Code
20,경방,2019,Q4,경기소비재,-0.10188173438043172,0.0,-0.05610447997585388,0.0,911.1063748079877,1.2549287104288198,0.05699111480380781,0.31535207533686044,000050
20,하이트진로,2019,Q4,생활소비재,0.038010294575439196,0.0,0.0024926080444966914,0.0,0.09282140876102596,0.0,0.0525955292986553,0.30181752030032916,000080
20,유한양행,2019,Q4,헬스케어,0.256782615726154,0.0,-0.08961742204592504,0.04664991078992742,0.19999999999999996,0.03490244850939561,0.049451043226099056,0.05294228616675725,000100
20,CJ대한통운,2019,Q4,산업재,-0.012301943884613586,-0.07827777769047983,-0.03740769571892111,0.0,0.04008979785185418,-0.00010624383195534381,1.0,0.025137678403095942,000120
20,두산,2019,Q4,산업재,-0.2979587451550505,-0.08237286852268633,-0.16696017157063991,5.834524758081252,0.07318341349278579,-0.09204133570800144,0.03014034551412559,-0.0619823979223777,000150
20,대림산업,2019,Q4,건설,-0.16662607758445078,0.0,0.024269247235590763,-0.004415674681871318,0.0029325513196480912,-0.004415654397281199,0.0,0.19286437081366153,000210
20,일동제약,2019,Q4,헬스케어,-0.15917565580621104,0.0,-0.05233450510816984,-0.3904087974622603,0.16000342636431597,0.007522210769155269,-0.08465078599644138,0.1708108043303641,000230
20,한국타이어월드와이드,2019,Q4,경기소비재,-0.20232934492999802,0.0,-0.03997908761440716,0.0,-0.0064102564102563875,0.0,0.0,0.005318434420071766,000240
20,기아차,2019,Q4,경기소비재,-0.23837488290227263,-0.01197998394656441,0.0208732946393686,0.0,0.03921568627450989,0.0,-2.3000984983756467e-05,0.04714539112427546,000270
20,조선내화,2019,Q4,철강_소재,-0.0801617267083218,0.0,0.06816583771516505,0.0,0.040000000000000036,0.0,0.0005236181154726349,-0.024622085199050528,000480
20,동아쏘시오홀딩스,2019,Q4,헬스케어,0.06765016639434585,0.0,-0.03375917051677757,-0.05882212178618185,0.09333333333333327,-0.009827794138457469,0.59386007737421,-0.01520887294945869,000640
