,Feature,Importance
0,F_자산총계 변화율,0.2143859572005428
1,F_비유동자산 변화율,0.21133682701685175
2,F_자본총계 변화율,0.15635751213375026
3,F_매출액 변화율,0.144739316792045
4,M_금리 변화율,0.1414820588140053
5,F_영업이익 변화율,0.13169832804280493
