,name,sector,year,quarter,영업이익변화율,법인세차감전 순이익변화율,매출액변화율,Code
7,SK_Networks,Consumer_Services,2022,Q4,3.151156677181914,-8.293478260869565,-0.007406336891688348,001740
7,Hotel_Shilla,Consumer_Services,2022,Q4,2.206796890109752,86.36404768815275,0.08503461645013166,008770
7,Daekyo,Consumer_Services,2022,Q4,-1.101789200894694,-7.1975042721517095,-0.0014033733744849286,019680
7,Kangwon_Land,Consumer_Services,2022,Q4,0.8407533200766378,0.7147978442449946,0.15710174692216916,035250
7,GKL,Consumer_Services,2022,Q4,-0.40548625403724103,2.146480869631195,-0.24630348289325776,114090
