,name,sector,year,quarter,영업이익변화율,법인세차감전 순이익변화율,매출액변화율,Code
1,SK_Networks,Consumer_Services,2024,Q2,0.40646137415450334,-0.1982925094013619,0.2476136261081453,001740
1,Hotel_Shilla,Consumer_Services,2024,Q2,-0.9222760353453168,-0.6300658333697675,0.006459510929649692,008770
1,Daekyo,Consumer_Services,2024,Q2,1.842040086438027,2.3822047836742533,0.03443287383300031,019680
1,Kangwon_Land,Consumer_Services,2024,Q2,0.031206011620266372,-0.5230575929610948,0.08268976529752547,035250
1,GKL,Consumer_Services,2024,Q2,0.009050031251100377,-0.11243596806909739,-0.009054021449707239,114090
