,name,sector,year,quarter,영업이익변화율,법인세차감전 순이익변화율,매출액변화율,Code
24,SK_Networks,Consumer_Services,2018,Q3,-1.07519309404816,1.7289689034369884,-0.05341686170260029,001740
24,Hotel_Shilla,Consumer_Services,2018,Q3,0.1063985021294459,0.10941432854195943,-0.02328353169282016,008770
24,Daekyo,Consumer_Services,2018,Q3,0.15698555147226734,0.4662963136723234,0.04628729837006296,019680
24,Kangwon_Land,Consumer_Services,2018,Q3,-0.08313190829971662,0.004529716930380512,-0.08824143185198485,035250
24,GKL,Consumer_Services,2018,Q3,0.10966937626213658,0.11603705781702,-0.12298197948968115,114090
