,name,sector,year,quarter,영업이익변화율,법인세차감전 순이익변화율,매출액변화율,Code
11,SK_Networks,Consumer_Services,2021,Q4,-66.04054054054055,-0.16610953972743636,0.012767552378976754,001740
11,Hotel_Shilla,Consumer_Services,2021,Q4,-0.056230486170277816,6.655649216618358,-0.1679257314878808,008770
11,Daekyo,Consumer_Services,2021,Q4,41.28424797059991,-21.53913409906945,-0.0038837145079229085,019680
11,Kangwon_Land,Consumer_Services,2021,Q4,1.8235346111769712,1.6569696481621774,0.012152805201621764,035250
11,GKL,Consumer_Services,2021,Q4,-0.3225021929465688,-0.39412357705850987,0.1458066250085599,114090
