,name,sector,year,quarter,영업이익변화율,법인세차감전 순이익변화율,매출액변화율,Code
33,SK_Networks,Consumer_Services,2016,Q2,-0.5430948825228947,-0.5021802240883169,-0.022688049663889487,001740
33,Hotel_Shilla,Consumer_Services,2016,Q2,-0.11724902993233566,0.22016878255272565,-0.092196986550791,008770
33,Daekyo,Consumer_Services,2016,Q2,-0.27259893642206956,0.4051650060432729,0.003651211841991464,019680
33,Kangwon_Land,Consumer_Services,2016,Q2,0.09770290384503666,0.13532798145409286,0.05724635939061351,035250
33,GKL,Consumer_Services,2016,Q2,0.2550180335276606,0.04204651321556019,0.056124998465806764,114090
