,name,sector,year,quarter,영업이익변화율,법인세차감전 순이익변화율,매출액변화율,Code
5,SK_Networks,Consumer_Services,2023,Q2,-0.06853485286082273,0.7592405063291139,0.17272128299057077,001740
5,Hotel_Shilla,Consumer_Services,2023,Q2,-1.0442840694581137,-0.2167422591271717,-0.03265339307985826,008770
5,Daekyo,Consumer_Services,2023,Q2,-0.7316497973573457,-7.201402449696436,0.020521829775270284,019680
5,Kangwon_Land,Consumer_Services,2023,Q2,-0.17750822006326183,0.12196409063176517,0.07574280602481998,035250
5,GKL,Consumer_Services,2023,Q2,0.588072577582192,0.5863220453357681,0.08178217276383049,114090
