,name,sector,year,quarter,영업이익변화율,법인세차감전 순이익변화율,매출액변화율,Code
25,SK_Networks,Consumer_Services,2018,Q2,0.5129992255780507,5.635811836115327,0.027345658263305372,001740
25,Hotel_Shilla,Consumer_Services,2018,Q2,-0.524923363115503,-0.5424782079806418,-0.06326775650714467,008770
25,Daekyo,Consumer_Services,2018,Q2,0.06460963681579113,0.12185293170706535,0.044610156330068595,019680
25,Kangwon_Land,Consumer_Services,2018,Q2,0.08720325690455988,0.007505356926737927,0.10545131164597954,035250
25,GKL,Consumer_Services,2018,Q2,-0.10513368439831283,-0.6302026371469147,0.047459822826817155,114090
