,name,sector,year,quarter,영업이익변화율,법인세차감전 순이익변화율,매출액변화율,Code
0,SK_Networks,Consumer_Services,2024,Q3,1.0557804768331085,1.6623409669211195,-0.21932600719081496,001740
0,Hotel_Shilla,Consumer_Services,2024,Q3,1.8415976097791118,1.6397200189369072,-0.005711269734257618,008770
0,Daekyo,Consumer_Services,2024,Q3,6.255538118028178,1.408636530133046,-0.0635916111063124,019680
0,Kangwon_Land,Consumer_Services,2024,Q3,-0.26729421253009034,0.3753143499714262,-0.11199016966070152,035250
0,GKL,Consumer_Services,2024,Q3,0.585032646593564,0.49678219960211767,0.051207832835896916,114090
