,name,sector,year,quarter,영업이익변화율,법인세차감전 순이익변화율,매출액변화율,Code
12,SK_Networks,Consumer_Services,2021,Q3,0.9926448663154755,0.852387459196842,-0.15184690408697454,001740
12,Hotel_Shilla,Consumer_Services,2021,Q3,0.5898003243405328,0.8019293580063244,-0.02031112095617793,008770
12,Daekyo,Consumer_Services,2021,Q3,0.6230177302462687,8.305253051257296,0.008193482865844093,019680
12,Kangwon_Land,Consumer_Services,2021,Q3,-10.032174575187794,-0.03412293618590834,-0.203760691928335,035250
12,GKL,Consumer_Services,2021,Q3,-0.20665954096999162,-0.32855880482905353,0.23400223919009988,114090
