,name,sector,year,quarter,영업이익변화율,법인세차감전 순이익변화율,매출액변화율,Code
20,SK_Networks,Consumer_Services,2019,Q3,-0.098168252504506,0.19964476021314392,-0.1442740943208447,001740
20,Hotel_Shilla,Consumer_Services,2019,Q3,0.2280851785509398,0.34635782472216836,-0.10826098675874118,008770
20,Daekyo,Consumer_Services,2019,Q3,-1.358673062069573,5.077993674630711,0.013837496918514214,019680
20,Kangwon_Land,Consumer_Services,2019,Q3,0.193752472258642,-0.3316255434641122,-0.11470041093912342,035250
20,GKL,Consumer_Services,2019,Q3,-0.15950673441746988,-0.1488013690190373,-0.1363695901491675,114090
