,name,sector,year,quarter,영업이익변화율,법인세차감전 순이익변화율,매출액변화율,Code
15,SK_Networks,Consumer_Services,2020,Q4,-5.114824797843665,4.069487238445619,-0.07979592740523911,001740
15,Hotel_Shilla,Consumer_Services,2020,Q4,-0.3130509556176688,-4.754797441056338,0.020810649163760297,008770
15,Daekyo,Consumer_Services,2020,Q4,-0.1140312665417702,-1.6275866102476795,-0.001032684997607447,019680
15,Kangwon_Land,Consumer_Services,2020,Q4,-0.16798392553090458,-0.03488891026041663,-0.720815755778595,035250
15,GKL,Consumer_Services,2020,Q4,-0.7110098495808328,-0.483827847684128,0.5702903250800286,114090
