code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익
80,Hite_Jinro,Consumer_Goods_&_Retail,2022,Q1,"1,324,863,474,416","2,280,643,164,069","3,605,506,638,485","1,788,542,475,395","731,116,553,372","2,519,659,028,767","296,501,880,033","1,085,847,609,718",526655853483.0,49137868984.0,41857678789.0,31020350694.0,31020350694.0,"368,842,230,000",
1680,Daesang,Consumer_Goods_&_Retail,2022,Q1,"1,312,551,006,645","1,439,938,291,194","2,752,489,297,839","765,306,938,700","774,268,571,867","1,539,575,510,567","945,629,193,817","1,212,913,787,272",812927911428.0,43461409512.0,38129523379.0,28369930867.0,28369930867.0,"36,018,248,000",
2790,AmoreG,Consumer_Goods_&_Retail,2022,Q1,"514,345,653,232","1,620,978,275,306","2,135,323,928,538","83,559,883,955","28,376,145,003","111,936,028,958","1,257,316,034,794","2,023,387,899,580",,27059938023.0,30068129793.0,29640237815.0,29640237815.0,"47,997,075,000",
4170,Shinsegae,Consumer_Goods_&_Retail,2022,Q1,"848,592,389,397","7,287,942,521,412","8,136,534,910,809","2,243,098,361,565","2,066,827,236,436","4,309,925,598,001","3,256,540,206,485","3,826,609,312,808",442991146577.0,87259708905.0,123404920429.0,101808834533.0,101808834533.0,"49,225,905,000",
4700,Chokwang_Leather,Consumer_Goods_&_Retail,2022,Q1,"82,211,752,358","381,498,608,056","463,710,360,414","9,925,145,073","57,461,839,278","67,386,984,351","243,133,753,704","396,323,376,063",23553402253.0,-215004319.0,413192250.0,420228841.0,420228841.0,"34,245,690,000",
5300,Lotte_Chilsung_Beverage,Consumer_Goods_&_Retail,2022,Q1,"909,362,143,207","2,540,093,250,821","3,449,455,394,028","1,114,738,533,681","1,051,724,333,632","2,166,462,867,313","1,886,152,318,002","1,282,992,526,715",584051285858.0,54444348993.0,47655532555.0,35871923708.0,35871923708.0,"5,027,097,000",
5850,SL_Corp,Consumer_Goods_&_Retail,2022,Q1,"1,071,299,849,890","717,520,466,427","1,788,820,316,317","380,840,511,018","47,461,693,633","428,302,204,651","851,264,254,677","1,360,518,111,666",521265374606.0,39724005178.0,50682042252.0,39155648808.0,39155648808.0,"24,101,638,500",
7070,GS_Retail,Consumer_Goods_&_Retail,2022,Q1,"974,092,121,986","6,826,874,311,647","7,800,966,433,633","1,753,733,423,431","2,014,880,076,673","3,768,613,500,104","2,814,088,012,255","4,032,352,933,529",2451338462908.0,35178572552.0,60016962694.0,43739321469.0,43739321469.0,"104,717,922,000",
9240,Hanssem,Consumer_Goods_&_Retail,2022,Q1,"323,447,625,632","724,599,770,494","1,048,047,396,126","284,333,484,727","181,226,742,936","465,560,227,663","737,666,222,755","582,487,168,463",410990300933.0,9481343515.0,23127155032.0,18136864107.0,18136864107.0,"23,533,928,000",
14830,UNID,Consumer_Goods_&_Retail,2022,Q1,"401,259,007,792","669,173,161,383","1,070,432,169,175","256,651,703,680","52,009,638,686","308,661,342,366","727,992,842,299","761,770,826,809",233378306523.0,30509770102.0,51286759005.0,45367906645.0,45367906645.0,"44,449,215,000",
21240,Coway,Consumer_Goods_&_Retail,2022,Q1,"1,216,889,106,755","2,226,328,052,965","3,443,217,159,720","905,620,245,301","847,888,069,821","1,753,508,315,122","1,545,436,908,442","1,689,708,844,598",710084377516.0,143127398183.0,168140875705.0,123684428169.0,123684428169.0,"40,662,398,000",
23530,Lotte_Shopping,Consumer_Goods_&_Retail,2022,Q1,"3,292,908,545,933","22,422,088,743,215","25,714,997,289,148","6,079,456,159,879","9,788,277,752,343","15,867,733,912,222","9,046,083,428,880","9,847,263,376,926",2140851995971.0,57216599811.0,260178205147.0,233931055117.0,233931055117.0,"141,443,775,000",
29530,Sindoh,Consumer_Goods_&_Retail,2022,Q1,"807,703,507,211","207,238,464,001","1,014,941,971,212","85,123,499,770","7,298,102,511","92,421,602,281","780,599,535,918","922,520,368,931",78495182735.0,-3785533542.0,11344181260.0,8738787222.0,8738787222.0,"50,400,145,000",
30000,Cheil_Worldwide,Consumer_Goods_&_Retail,2022,Q1,"762,012,256,137","433,709,848,245","1,195,722,104,382","529,270,079,500","11,162,631,174","540,432,710,674","783,883,565,982","655,289,393,708",287138841900.0,14179314328.0,21725459267.0,17382892057.0,17382892057.0,"23,008,245,000",
33780,KT&G,Consumer_Goods_&_Retail,2022,Q1,"4,055,370,965,039","5,834,612,367,000","9,889,983,332,039","2,127,330,298,089","69,094,435,528","2,196,424,733,617","248,902,846,225","7,693,558,598,422",844849883439.0,272561308510.0,357320961911.0,257874059744.0,257874059744.0,"954,959,485,000",
51900,LG_Household & Health Care,Consumer_Goods_&_Retail,2022,Q1,"1,190,764,838,847","3,856,372,842,072","5,047,137,680,919","797,616,459,866","145,984,741,726","943,601,201,592","3,895,198,664,586","4,103,536,479,327",903354204929.0,112504032908.0,111046475019.0,83692766866.0,83692766866.0,"88,589,470,000",
69960,Hyundai_Department_Store,Consumer_Goods_&_Retail,2022,Q1,"1,411,801,784,000","5,476,942,559,000","6,888,744,343,000","1,598,352,675,000","1,231,821,224,000","2,830,173,899,000","3,387,604,923,000","4,058,570,444,000",391968797000.0,67457839000.0,84951542000.0,63939230000.0,63939230000.0,"117,012,205,000",
78520,Able_C&C,Consumer_Goods_&_Retail,2022,Q1,"99,139,578,682","79,342,104,433","178,481,683,115","44,453,765,445","12,119,289,755","56,573,055,200","-43,421,345,637","121,908,627,915",44044498771.0,1792076717.0,4103178721.0,2773548036.0,2773548036.0,"13,516,729,500",
79430,Hyundai_Livart,Consumer_Goods_&_Retail,2022,Q1,"378,492,769,977","430,036,599,597","808,529,369,574","268,209,522,222","54,351,645,728","322,561,167,950","366,170,570,037","485,968,201,624",361297532728.0,3074112651.0,2934191793.0,2311040965.0,2311040965.0,"20,535,282,000",
84870,Basic_House,Consumer_Goods_&_Retail,2022,Q1,"76,709,227,185","40,918,226,299","117,627,453,484","49,940,012,552","11,218,052,038","61,158,064,590","-30,375,304,428","56,469,388,894",40397892124.0,-1789506802.0,1800983782.0,1800983782.0,1800983782.0,"84,687,175,712",
90430,Amorepacific,Consumer_Goods_&_Retail,2022,Q1,"1,482,074,990,722","3,754,368,544,530","5,236,443,535,252","379,562,673,937","113,674,690,063","493,237,364,000","3,969,691,186,861","4,743,206,171,252",796422857997.0,115866020846.0,121069268982.0,88066231101.0,88066231101.0,"34,525,294,500",
93050,LF_Corp,Consumer_Goods_&_Retail,2022,Q1,"760,859,035,973","1,111,885,987,544","1,872,745,023,517","213,470,963,058","245,557,136,901","459,028,099,959","1,073,578,456,533","1,413,716,923,558",282636313185.0,12422872020.0,58654977643.0,45800182248.0,45800182248.0,"146,200,000,000",
97950,CJ_CheilJedang,Consumer_Goods_&_Retail,2022,Q1,"1,742,315,200,000","9,109,650,978,000","10,851,966,178,000","2,479,051,060,000","3,248,252,147,000","5,727,303,207,000","3,571,779,601,000","5,124,662,971,000",1888242595000.0,112043726000.0,82821956000.0,69254628000.0,69254628000.0,"81,908,095,000",
