video_id,published_at,view_count
l63KZtF89hE,2022-04-14T21:04:42Z,7163
-m-pM5hC47Q,2022-04-14T05:04:03Z,2749
dJEn0H6QviQ,2022-04-14T02:51:26Z,2641
sQu_TYacxIk,2022-04-14T02:48:58Z,20981
leAuC4PZPq4,2022-04-14T01:15:01Z,1835
P4iuaF6rk5w,2022-04-13T09:22:55Z,4847
0fEhU8O40B0,2022-04-13T07:03:26Z,1537
nLWsYowNJHs,2022-04-13T06:54:19Z,3011
vf6iY3iOxxE,2022-04-13T03:01:39Z,4116
EZ2fDaR8PRA,2022-04-13T03:00:51Z,5416
Y9rPonQcGgQ,2022-04-12T07:03:18Z,6235
SSygRuCAvkk,2022-04-12T06:59:36Z,10614
vOpFK_pdlQs,2022-04-12T05:06:49Z,2605
fpDPK2FQyUU,2022-04-12T02:55:51Z,4758
0ChmmmRlhug,2022-04-12T01:41:41Z,1255
dOFnzzd2lac,2022-04-11T05:26:21Z,2061
mibj4EB1CvE,2022-04-11T03:03:06Z,4247
SYB69hBmNrg,2022-04-11T02:59:47Z,11355
vRS59KXW0ts,2022-04-08T07:17:20Z,1044
4nAUbH5-txY,2022-04-08T05:04:58Z,5621
AtOsOKfumSU,2022-04-08T04:00:02Z,1851
KwB8w0rY0bI,2022-04-08T02:59:34Z,6738
1SLVuslr4nw,2022-04-08T01:13:13Z,2412
HU1d_KQPyDY,2022-04-07T23:57:12Z,1366
SYAIPMlhLwc,2022-04-07T07:15:15Z,13798
bW1eY4VUsnc,2022-04-07T05:03:41Z,2045
xjMEKEsRR4w,2022-04-07T01:21:22Z,2377
1oo4cuqFfYY,2022-04-07T00:29:10Z,1528
0jz74mkIlqA,2022-04-06T05:04:39Z,2923
zu0Z8Xky25A,2022-04-06T02:54:49Z,1102
WuSTYIYfinA,2022-04-06T02:53:45Z,5195
tcMdcUxGWz8,2022-04-06T00:07:31Z,1709
00he7Je1b3k,2022-04-05T06:48:03Z,6066
qyqlJjOb0Ec,2022-04-05T05:05:12Z,1891
5jCvppo0qsQ,2022-04-05T00:08:06Z,2233
m3fxtY4_DHM,2022-04-04T07:02:29Z,5690
hFO0Gnh5X-g,2022-04-04T06:59:33Z,3910
YTpPa9Jhx94,2022-04-04T03:14:21Z,3800
84dUXxmvd_w,2022-04-04T03:11:05Z,1994
Dd_tiRrsV9A,2022-04-04T03:04:01Z,1517
5Q445p3dO9E,2022-04-04T02:52:46Z,4184
0Z-WoltNp3c,2022-04-04T02:50:32Z,5780
nl1SRQQpFEY,2022-04-01T08:09:12Z,1507
nAplq3kQO0I,2022-04-01T05:07:18Z,3064
owpVp3MjXC4,2022-04-01T01:13:26Z,2611
_ncXSg_Ai7E,2022-04-01T00:12:29Z,1056
53PJ5PgPN6c,2022-03-31T06:54:17Z,7080
5sFOSYQNrVU,2022-03-31T05:10:28Z,2337
Q9Qg_OFES6I,2022-03-31T02:54:05Z,5101
hGno5BgHBXs,2022-03-31T02:53:20Z,3333
HQMzD-Aee80,2022-03-31T01:18:23Z,10421
y7zd75stPVM,2022-03-30T23:34:50Z,1154
c-ZYa2z6cVU,2022-03-30T05:06:51Z,4102
pnzdRz79y-8,2022-03-30T05:05:00Z,2645
vNxJij9b2DU,2022-03-29T06:59:39Z,8437
xdKOUF3KNxs,2022-03-29T05:06:54Z,1599
Cg-NNiwreis,2022-03-29T02:49:29Z,5686
BGo7mVPoFCo,2022-03-29T01:11:34Z,3461
mAjeM6X-rrk,2022-03-28T23:58:19Z,2326
Gn84gvvVSp0,2022-03-28T05:04:04Z,1695
TORzowpEFxA,2022-03-28T02:59:35Z,3022
x_cF6Mih0j0,2022-03-28T01:12:32Z,2316
AWFhU09tGKI,2022-03-28T01:09:19Z,3301
l5ni688Wwe8,2022-03-25T07:21:47Z,4363
zMJyxg4-bXs,2022-03-25T05:06:34Z,3427
vD7fhiZ-Tdg,2022-03-25T01:24:26Z,1406
bktPDFxKd0Q,2022-03-25T01:24:29Z,1281
xqsgz0OHSx8,2022-03-24T05:05:00Z,3136
Ib8Mc-YchEA,2022-03-24T02:49:37Z,11620
SA-AhWrsBNo,2022-03-24T02:48:51Z,3877
rUJ_OdHSkYA,2022-03-24T01:08:55Z,2192
nopMAx5GYPY,2022-03-23T09:30:01Z,3296
plKIv1ignmQ,2022-03-23T08:18:24Z,1475
Yi-DZn4CwcU,2022-03-23T06:46:16Z,4337
Wtjnlicb-Zs,2022-03-23T06:45:10Z,4415
nULl_TRkIC4,2022-03-23T05:04:23Z,2767
iimP4EcSIL4,2022-03-23T03:18:27Z,5165
-bEp2IUu3wk,2022-03-23T03:18:32Z,5526
vTzrkv5vnS4,2022-03-23T03:18:29Z,5608
w_RCbWZoazc,2022-03-23T01:40:45Z,3621
zQYJDYd9TKk,2022-03-23T00:26:44Z,2533
qYh8ZtCoX7E,2022-03-22T06:52:58Z,14947
DYN2YubdRmQ,2022-03-22T05:39:07Z,1936
7uzPUgHycAk,2022-03-22T01:21:46Z,1659
b7XiewPNrv0,2022-03-22T00:14:31Z,2671
vT_Zy1yJRTI,2022-03-21T07:34:27Z,4353
w97cvwKi1y4,2022-03-21T05:06:09Z,1613
JjhUqT0oYf4,2022-03-21T03:04:24Z,3518
5W-lVaVb8i8,2022-03-21T03:04:27Z,2313
BOP95Pbvkt8,2022-03-21T00:06:05Z,1116
P2ncB-LAyos,2022-03-18T07:01:15Z,7957
6Mw4hArwuNw,2022-03-18T05:05:05Z,3226
IDsfekepokQ,2022-03-18T04:00:10Z,1768
nsS4JIowWUs,2022-03-18T03:00:33Z,5201
Ew0FILlnTvc,2022-03-18T01:42:58Z,6266
HPujcNlsVLA,2022-03-18T00:27:49Z,1418
ykyxx1bMunQ,2022-03-18T00:27:41Z,2418
0EtJrRwekR8,2022-03-17T08:15:23Z,3166
Wp-2Kr7xWqQ,2022-03-17T06:49:25Z,3004
7FRluyd8p_E,2022-03-17T05:07:35Z,5853
LFDwMq0kTEo,2022-03-17T01:33:23Z,2790
CbqM-4wuLBc,2022-03-16T23:53:53Z,1056
2DYL7L5b00M,2022-03-16T06:50:56Z,3763
46a3Z7-nv2E,2022-03-16T05:14:06Z,3395
0lII3-LT-m0,2022-03-16T05:12:26Z,5022
b9MINNagfjM,2022-03-16T02:57:18Z,3470
8DYq7LDHPZE,2022-03-16T02:57:13Z,3538
QVgL9jghQhE,2022-03-15T08:10:17Z,1280
_Tb4dLH321c,2022-03-15T06:57:08Z,2847
4btjKaxO0QY,2022-03-15T05:07:42Z,1562
eSt3xSYcamE,2022-03-15T03:12:52Z,2018
g1HazTqZTSM,2022-03-15T03:12:57Z,2784
DPBippfCye8,2022-03-15T02:00:59Z,2122
SKaIczu1sis,2022-03-15T00:24:29Z,1097
I_VfStYX8aE,2022-03-14T05:08:50Z,1457
wIbyRTHMb6c,2022-03-14T02:55:01Z,3521
hJXzl_wTrsg,2022-03-14T01:51:04Z,1037
ZwUVDHQNi4c,2022-03-14T01:51:10Z,6273
hsv0iVpkcls,2022-03-14T00:34:14Z,1626
wUfSaxxUl6Y,2022-03-14T00:34:20Z,2986
g04pbxTyk7M,2022-03-11T08:45:49Z,1697
ERbgJWkMhHw,2022-03-11T07:14:09Z,2120
KM1A6xbUcJM,2022-03-11T03:02:56Z,2720
s51J-Utdg3Y,2022-03-11T03:03:09Z,23879
R_x_RgUC6kw,2022-03-11T01:39:10Z,2624
Mo7Kl5UbOyE,2022-03-11T00:15:05Z,2156
zDe4QjccHf4,2022-03-11T00:15:07Z,4275
Sx7amq5ktbc,2022-03-10T05:07:31Z,2800
UwSRGgSNHnI,2022-03-10T03:14:27Z,19174
FUJLRGxE_tw,2022-03-10T03:14:31Z,11704
EBXuDeGR_nU,2022-03-10T02:22:00Z,4421
tYB2MDvsk5Y,2022-03-10T00:55:02Z,11293
5jL_6UY0E28,2022-03-08T07:09:23Z,9870
Dy5PYhTOgAQ,2022-03-08T07:04:03Z,3468
yxKxg3CilXc,2022-03-07T05:06:57Z,3081
1EoxFiKRfVU,2022-03-07T03:05:49Z,5664
ZCZGpUtPUjI,2022-03-07T01:18:08Z,1251
jTuMy94aAK8,2022-03-07T00:03:59Z,1675
TdRMnQ0QP1w,2022-03-07T00:01:54Z,1374
wpsLwGcDmac,2022-03-07T00:00:00Z,2293
8teCE5dU-TA,2022-03-06T23:50:37Z,1445
vCO6E2JBmDo,2022-03-04T07:11:31Z,13493
eb5ZFzxBvH4,2022-03-04T05:04:28Z,2638
-iQxLstzJeU,2022-03-04T03:37:32Z,5261
EuRgBzfrXKc,2022-03-04T03:34:54Z,2877
XwToqME5oRA,2022-03-04T02:16:23Z,8810
eCH3Ep4ttQc,2022-03-04T00:43:49Z,1045
t6Rh8VPfvHo,2022-03-04T00:04:58Z,2569
9J3t0aW0Y20,2022-03-03T07:32:41Z,2817
zk9YGqMbCZ8,2022-03-03T05:09:15Z,3102
F5n9Jhfc4mI,2022-03-03T05:07:28Z,2606
5pDVagJTbGY,2022-03-03T03:29:38Z,19933
jOuwsVahYrU,2022-03-03T03:25:55Z,9751
dpA_qWOu9m0,2022-03-03T03:22:53Z,10261
a8T2rhLYoN4,2022-03-03T00:38:07Z,1799
4sMuSzYO7Qs,2022-03-02T06:54:27Z,10169
AlwdvEpPGLI,2022-03-02T05:06:32Z,3192
8KXU44gPq-A,2022-03-02T03:09:11Z,3775
mWQ7MZ6rzPk,2022-03-02T01:42:32Z,5850
BA-UU1QlJxE,2022-03-02T01:40:41Z,3214
_VABlpBrkFc,2022-03-02T00:13:45Z,1197
31cX1ZzB7P0,2022-02-28T05:06:28Z,2507
8x5eV8rBIpM,2022-02-28T03:24:00Z,41285
SmINoIZRZrw,2022-02-28T03:08:19Z,8174
C6ocVFKwsh8,2022-02-28T01:43:25Z,14115
SqpLfekMtv4,2022-02-28T00:34:29Z,1123
US0zWABXMCU,2022-02-26T11:00:12Z,2420
K5KiMM5rxsU,2022-02-25T07:17:32Z,2667
INE9_ymVExk,2022-02-25T05:08:08Z,2592
qclrxernfKo,2022-02-24T08:37:44Z,3255
qfiMYmLht74,2022-02-24T07:05:34Z,4166
wWbrHRi0J6E,2022-02-24T05:08:16Z,1992
nPOjqxrOJWM,2022-02-24T03:33:43Z,15009
gaTJdLdWHCQ,2022-02-24T00:03:13Z,1360
0eQBsnXxJLo,2022-02-23T06:57:36Z,3949
3F5lPQC8maU,2022-02-23T06:51:45Z,3148
y1HkKUpzNVQ,2022-02-23T05:05:21Z,1779
9a7bsqu5gcU,2022-02-23T03:12:01Z,11378
6zJIV5LPBro,2022-02-23T02:17:14Z,2834
6yn_Tnh68b8,2022-02-23T00:38:26Z,2187
RPf9RMXzjZU,2022-02-22T06:52:52Z,13709
78NI_5SPWBc,2022-02-22T06:52:46Z,19984
PnNlR-SblC8,2022-02-21T23:57:02Z,4723
h5JcHCKsTdY,2022-02-21T06:54:39Z,1572
Ixba_jAPIfc,2022-02-21T05:10:39Z,3422
kGPZuDQ3_SI,2022-02-21T03:21:10Z,10193
jNQ_f_AuAcQ,2022-02-21T03:12:45Z,3262
4HHKoFabtWw,2022-02-21T01:28:37Z,3213
_Lxtrh_oiMk,2022-02-20T23:50:35Z,4371
ZkVWAv3qgHI,2022-02-20T23:44:09Z,1409
yxneGVK0l2Y,2022-02-18T07:26:59Z,1489
mmgHzI4XX4I,2022-02-18T07:09:35Z,17431
fd7rg7msXFU,2022-02-18T05:08:52Z,2047
-20cQcjx1eU,2022-02-18T01:40:49Z,1903
B8Rf0MwWnlw,2022-02-18T01:04:26Z,2936
bM60AURxRfA,2022-02-18T00:35:08Z,1783
yXdYN8dGkxU,2022-02-18T00:26:07Z,1365
RZwhrx4u10U,2022-02-17T05:04:51Z,2626
IjxoHvI5Grk,2022-02-17T03:32:17Z,7305
wyLUA8qayf8,2022-02-17T00:06:46Z,1140
HfXBMTl8ROc,2022-02-16T23:59:20Z,1022
Klx0-hFNElA,2022-02-16T06:50:42Z,8932
VXV1gUrPtME,2022-02-16T03:48:36Z,3268
7MCYUuoIz7w,2022-02-15T07:40:17Z,3415
VjSaOlMBOpg,2022-02-15T06:54:38Z,4492
2_c-mk_Hess,2022-02-15T03:12:30Z,11469
1GIxquPvYek,2022-02-14T23:21:07Z,3825
x_PHWHDzNiE,2022-02-14T07:41:32Z,1112
qsMjU04AxMU,2022-02-14T05:06:51Z,2654
afHnhxpIcxQ,2022-02-14T02:37:46Z,3106
Emhh32Y621w,2022-02-14T00:11:25Z,1267
1oU6Wq-bT0Y,2022-02-14T00:01:56Z,2164
VmUPwiHY95w,2022-02-13T23:49:49Z,1377
_0vTwa98hLA,2022-02-11T07:38:54Z,7093
6xjRy8ht1Vw,2022-02-11T02:51:28Z,1753
G6G0IIgjSjA,2022-02-10T23:58:00Z,1958
Y2SMZ7j78_s,2022-02-10T23:28:01Z,1027
00ThuI16Dhw,2022-02-10T11:00:00Z,1138
