,name,year,quarter,sector,Relative Return,국제유가 변화율,영업이익 변화율,이익잉여금 변화율,비유동자산 변화율,매출액 변화율,소비자물가지수 변화율,Label,Code
18,하이트진로,2020,Q2,생활소비재,-0.0446657728861653,-0.41825270948982285,-0.09857725232090064,0.11600643977193026,-0.004035415547907983,0.08699780892636477,-0.9744470971009336,-0.24613265477294238,000080
18,대림산업,2020,Q2,건설,-0.1716815982654706,-0.41825270948982285,0.33656637730243344,0.018606326678747287,-0.0037004840000132155,0.016146263710212105,-0.9744470971009336,-0.07609556676934505,000210
18,현대건설,2020,Q2,건설,-0.17233944488030417,-0.41825270948982285,0.532908329948611,-0.002073050099541285,-0.02767525620493727,0.10500341325751439,-0.9744470971009336,-0.14513875665797915,000720
18,CJ,2020,Q2,생활소비재,-0.1269689384985466,-0.41825270948982285,-0.8903748248152804,0.0057355844982820425,-0.0011872682805297297,-0.14287455298827256,-0.9744470971009336,-0.15509078929638534,001040
18,대상,2020,Q2,생활소비재,-0.27923538404857423,-0.41825270948982285,0.27199824152380114,0.03208281506130617,0.02911622885913956,0.010421383121147487,-0.9744470971009336,-0.0956107688888938,001680
18,오리온,2020,Q2,생활소비재,-0.3138914687046589,-0.41825270948982285,-0.9507852202671486,0.04545643577955438,0.00011534396437551386,-0.7489127660268626,-0.9744470971009336,-0.106244623528609,001800
18,KCC,2020,Q2,건설,-0.17380666766095376,-0.41825270948982285,0.21378043336836372,0.08629146345083982,0.08711143592538018,0.043070475434028754,-0.9744470971009336,-0.03250576077415952,002380
18,아모레G,2020,Q2,생활소비재,-0.1954920218115641,-0.41825270948982285,-1.050072354726641,-0.00038416619324632695,0.01045267587143961,-0.1429462798383827,-0.9744470971009336,-0.20948628891499707,002790
18,한일시멘트,2020,Q2,건설,-0.2149529513057256,-0.41825270948982285,-1.0521982310185067,3.4541195979675976e-05,-0.004018140790928437,-0.14297558674827981,-0.9744470971009336,0.045629762082060786,003300
18,남양유업,2020,Q2,생활소비재,-0.30531429207768973,-0.41825270948982285,-0.40876556119439555,-0.011066878427484994,0.0009698339840733539,0.05267397802485996,-0.9744470971009336,-0.14968522266609224,003920
18,농심,2020,Q2,생활소비재,-0.11604480348318336,-0.41825270948982285,-0.6566805588362483,0.010727759668617054,0.004094684939472515,-0.05285593670939259,-0.9744470971009336,-0.2445679544314452,004370
18,빙그레,2020,Q2,생활소비재,-0.3558246598915814,-0.41825270948982285,4.013490465844318,3.4036851365432383,0.013873631265773234,0.34394583574111515,-0.9744470971009336,-0.11754045855149031,005180
18,롯데칠성,2020,Q2,생활소비재,-0.3106751524525341,-0.41825270948982285,2.671349939689471,0.009506645878278208,0.030255573108542322,0.16682715145103622,-0.9744470971009336,-0.13971310350803715,005300
18,현대그린푸드,2020,Q2,생활소비재,-0.24762132839533246,-0.41825270948982285,-0.16543631871913755,0.011936416749589451,0.0028625098850532105,-0.07662129334234713,-0.9744470971009336,-0.11535265720144208,005440
18,삼립식품,2020,Q2,생활소비재,-0.3618402881216224,-0.41825270948982285,0.12172232399941563,-0.07236352181272265,0.017612624181661207,0.010596931361124717,-0.9744470971009336,0.02835369520253319,005610
18,크라운제과,2020,Q2,생활소비재,-0.3335905535503235,-0.41825270948982285,-0.9641477677550768,-0.0016227767530949677,-0.0005942772048845857,-0.5751678055446751,-0.9744470971009336,0.007250828637337864,005740
18,GS리테일,2020,Q2,생활소비재,-0.45561649556391937,-0.41825270948982285,-0.2528650906679898,0.024977998301916493,-0.0002797833180397946,0.036972109445917445,-0.9744470971009336,-0.060562225089484875,007070
18,오뚜기,2020,Q2,생활소비재,-0.14873510765277545,-0.41825270948982285,-0.1635214515692175,0.027195091789897985,-0.0038189239145404175,-0.013160742360676436,-0.9744470971009336,-0.10735955595426544,007310
18,아이에스동서,2020,Q2,건설,0.5905864258328777,-0.41825270948982285,1.33817917449025,0.02446592980378126,0.04456202124750175,0.6394817559698918,-0.9744470971009336,-0.12229701417335292,010780
18,현대산업,2020,Q2,건설,-0.04363342689473235,-0.41825270948982285,-0.8697302028444044,0.004909320577735521,0.01200106622056163,-0.6152070423528966,-0.9744470971009336,-0.10249179851413553,012630
18,한국전력,2020,Q2,생활소비재,-0.34533225014544033,-0.41825270948982285,-1.934705593244184,0.006810070973109594,0.013547073260785636,-0.13121401821713974,-0.9744470971009336,-0.06950989702044662,015760
