code,name,sector,year,quarter,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,이익잉여금,자본총계,매출액,영업이익,법인세차감전 순이익,당기순이익,당기순이익(손실),자본금,총포괄손익
34120,SBS_Media,오락·문화,2020,Q4,"381,346,423,552","606,779,614,241","988,126,037,793","161,001,653,788","349,259,728,248","510,261,382,036","343,895,237,526","477,864,655,757",229732672219.0,30070203248.0,9687632994.0,8689409876.0,8689409876.0,"91,262,910,000",
35250,Kangwon_Land,오락·문화,2020,Q4,"1,486,092,359,869","2,149,881,540,345","3,635,973,900,214","328,578,630,167","62,651,295,163","391,229,925,330","3,182,492,118,379","3,244,743,974,884",131074445293.0,-75843488248.0,-57950346602.0,-34663013168.0,-34663013168.0,"234,754,605,174",
114090,GKL,오락·문화,2020,Q4,"344,798,349,058","361,481,877,631","706,280,226,689","127,925,149,201","93,216,836,794","221,141,985,995","432,951,319,684","485,138,240,694",14935529118.0,-53419713124.0,-43649699461.0,-33225011793.0,-33225011793.0,"30,927,835,000",
