,code,name,sector,year,quarter,F_유동자산 변화율,F_비유동자산 변화율,F_자산총계 변화율,F_유동부채 변화율,F_비유동부채 변화율,F_부채총계 변화율,F_이익잉여금 변화율,F_자본총계 변화율,F_매출액 변화율,F_영업이익 변화율,F_법인세차감전 순이익 변화율,F_당기순이익 변화율,F_당기순이익(손실) 변화율,F_자본금 변화율,P_보유 주식 수 변화율,P_1인평균급여 변화율,P_기초 소유 주식 수 변화율,P_기초 소유주식 지분율 변화율,P_기말 소유주식 수 변화율,P_기말 소유주식 지분율 변화율,P_발행할 주식 총수 변화율,P_현재까지 발행한 주식 총수 변화율,P_발행주식의 총수 변화율,P_자기주식수 변화율,P_유통주식수 변화율,P_증자주식수 변화율,P_주식액면가액 변화율,P_발행금액 변화율,M_소비자물가지수 변화율,M_환율 변화율,M_GDP 변화율,M_금리 변화율,M_수출액 변화율,M_실업률 변화율,M_국제유가 변화율,M_주택가격 변화율,Relative Return,Label,Code
0,100,유한양행,헬스케어,2024,Q4,-0.002231105972223868,-0.017975698747761948,-0.010834914946504237,-0.06117604728034576,-0.058110459659274305,-0.060948166745174115,0.003878970410473137,9.167292166578633e-05,-0.18755619190552153,-1.1144425278734236,-0.9455186482548606,-0.4905115593038417,-0.4905115593038417,0.0,-0.9895150047176936,-0.9841674851793235,-0.9905401425110396,-0.9793905955696649,-0.9887375458188177,-0.9799368773113146,-0.989631736026376,-0.9885056784667504,-0.9897101464837229,-0.9894288897670633,-0.9897353994133161,-0.9598158892458042,-0.9857445622429543,-0.9955484854167174,-0.9795824660116258,-0.983548289355197,-0.9830125887342555,-0.9847275390967168,-0.985603306373351,-0.9754293480691777,-0.9839041470673577,-0.9809873877988775,-0.07720671896762361,-0.07720671896762361,000100
1,100,유한양행,헬스케어,2024,Q3,-0.003669840993373197,-0.009167616294256886,-0.0066816994447302935,-0.09838954993497584,0.06624320322990718,-0.08792101488063064,0.012573441226012338,0.012991342476283974,0.1370700136787817,2.462311349138303,0.27259044526318665,-0.03246917464901855,-0.03246917464901855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2377021247854798,-0.011538677997511404,0.0009958598205548341,-0.11983510689291532,-0.0051857654838392,-0.09523809523809512,-0.05674568795778523,-0.003275944768183603,0.5302977539193272,-0.07720671896762361,000100
2,100,유한양행,헬스케어,2024,Q2,0.07902208666382382,-0.006281401579499746,0.03055764289325591,0.23632179249996854,-0.5072802986534846,0.1280674303001239,0.012744224911674484,0.009427923683566819,0.18811249781168504,1.5612947115842926,-0.2640870695217775,-0.3256700866717914,-0.3256700866717914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.110334699467731,0.030762850791552276,-0.0022763832415567675,0.02546205269366908,0.05808429975732232,-3.3306690738754696e-16,0.01979840167061564,-0.0052108762043113765,0.2848114793230269,0.5302977539193272,000100
3,100,유한양행,헬스케어,2024,Q1,0.0015356074535868292,0.007970390943398131,0.005181358689859472,0.021421411239838317,0.052434805547293184,0.025822204807608218,0.0020405948426291953,0.0008176487784090636,0.015201529233167532,-0.04818819116899653,1.765336252551153,0.291708822835151,0.291708822835151,0.04588056399212648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11265192787422551,0.006272868624748851,0.013001130867663191,-0.12136131985833976,0.023680694141577696,-0.011764705882352788,-0.008599753155233536,-0.008640858156891418,-0.05938153517806958,0.2848114793230269,000100
4,100,유한양행,헬스케어,2023,Q4,-0.021314097610486527,0.022158028110869532,0.0028506455988637214,-0.02377254315513866,-0.08804873031760818,-0.033439487523993616,0.008934289881062263,0.010874538931739952,-0.09006271998670634,-0.0633295483121995,0.13339119871199245,1.1958351714301148,1.1958351714301148,0.0,0.035339626270167734,0.07272727272727275,0.05150621849737691,0.005072923272035679,0.0500570528005273,0.003154574132492094,0.0,0.03875133389006269,0.04578780240114777,0.02275765410624553,0.04790643362319558,-0.7770199346530209,3.0724637681159424,27.402659420289854,0.10965773361610065,0.0065457565880464585,0.004550077278224318,0.00757180156657955,0.05902989272759007,0.0625,-0.03388722209400741,-0.006672792330014943,0.09501216460727777,-0.05938153517806958,000100
5,100,유한양행,헬스케어,2023,Q3,0.05838533905082177,0.008125964105842876,0.02984587429177865,0.1565534283017096,0.18056740366497448,0.16010245061413708,0.0061756230885789964,0.004898653854523927,-0.02736884078865731,-0.7177510711753748,-0.44606395688133127,-0.2808902637488593,-0.2808902637488593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028955398190522508,-0.0021566395604083466,0.007533279773421997,0.11207897793263655,0.001535787938867772,0.03896103896103886,0.106533304958502,-0.015260350475235884,-0.1365996389889667,0.09501216460727777,000100
6,100,유한양행,헬스케어,2023,Q2,-0.01758870054898254,0.042508222507317894,0.015658034067904447,-0.032994539608148465,1.2870511786151053,0.05718516736368673,0.009304753109873332,0.00807407739364896,0.11736610746013976,0.2544449871506649,-0.49974067130523625,-0.48613700550248373,-0.48613700550248373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3075171004307199,0.031973087460080984,0.005514657406169521,0.0022310602386272915,0.03581912791841346,-0.04938271604938271,-0.03519218134034163,-0.026815825413194383,0.29034291902187653,-0.1365996389889667,000100
7,100,유한양행,헬스케어,2023,Q1,0.01836804631433142,-0.001577524476477632,0.007236377351597323,0.05980887022207493,0.06814660590133736,0.06037432295580314,0.0035888299430921755,-0.001898113080021635,-0.011541991898865178,-0.0651426491128384,-6.5177214124346055,1.0721403262518279,1.0721403262518279,0.04578780240114777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11353477832962133,-0.06294645789640896,0.004395562960080701,-0.12061758935426237,-0.06497623491867566,-0.05813953488372092,-0.08337411073888668,-0.041374122157736615,0.08422430114085966,0.29034291902187653,000100
8,100,유한양행,헬스케어,2022,Q4,-0.027049842267886648,0.06451288948904876,0.022011261142113492,0.06423903945112985,-0.4249393611060722,0.006191671358673156,0.028114435203607124,0.024780912427657897,0.02906641957821776,3.643369942421395,-1.4332257287566448,1.9978147993865303,1.9978147993865303,0.0,0.10391165623953125,0.024844720496894457,-0.21106713921003417,-0.24617590822179725,-0.21137033612696732,-0.2461953075459733,0.0,0.03848685704016086,0.04579534004173125,0.047670681227471645,0.045623157415442206,0.045623208349074185,0.0,0.0,-0.11456608043309557,0.01431559495807777,-0.004520310424048435,0.11445954938682568,-0.08414558489005308,0.023809523809523725,-0.12070563315019511,-0.021797350308607855,-0.04341924912778849,0.08422430114085966,000100
9,100,유한양행,헬스케어,2022,Q3,-0.08671289865982301,0.042425913368246304,-0.021779694834605068,-0.11046267180373015,-0.2176018739268104,-0.12468595199066979,0.002500101134134569,-0.0012218882853022306,-0.09374378710583886,-0.5847878722024502,-0.25037899110723316,-0.7087673414065138,-0.7087673414065138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09093510066157107,0.06411636151380273,0.003895125891120621,0.0359464250541639,0.02779144307122383,-0.023255813953488302,-0.11299650647329962,-0.011159865189991569,0.018610835921721084,-0.04341924912778849,000100
10,100,유한양행,헬스케어,2022,Q2,-0.03469491143541803,0.000108760705929134,-0.017503203480213614,-0.12041528267870116,0.01884576191501597,-0.10415967647741664,0.010316175491482893,0.0018570551705465732,0.1768676665822233,1.1465453076035357,-0.7752784303612399,-0.7839066223015452,-0.7839066223015452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38636857995042173,0.045732630383092276,0.007975770342554478,0.2746673361787626,0.056550678111290775,-0.033707865168539186,0.13207484462760455,-0.01358073474746535,0.055315837352818226,0.018610835921721084,000100
11,100,유한양행,헬스케어,2022,Q1,0.11261975622003417,-0.003961223608116016,0.0518087498802664,0.1917948969468839,0.32875152305068034,0.20630836272583664,0.03576857243677756,0.02254947668513485,-0.029136487684847334,-0.5943501883001182,1.9245241419437091,1.4477424837399187,1.4477424837399187,0.04579534004173125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09364288108448604,0.018637728474920623,0.004832000385876389,0.14767324592997877,0.03864674909181387,-0.09183673469387776,0.2602194672474454,-0.004557562722991126,0.011350218745230758,0.055315837352818226,000100
12,100,유한양행,헬스케어,2021,Q4,0.02590470445314863,0.0017577134795114802,0.013165705702112618,0.06237184536560081,-0.5442433236128442,-0.06895114978209305,0.04145997332955509,0.030376137764630107,-0.061447627684376616,0.555000114876266,0.3776767877449143,0.5093495168131275,0.5093495168131275,0.0,-0.10453375757413086,-0.012269938650306789,4.249997617780684,0.0031969309462913653,0.05191048105328777,0.005098789037603746,0.0,0.038211721046830016,0.04580029468934521,0.04703378004169889,0.045687189084412605,0.045687160658877346,0.0,0.0,0.4025512712822732,0.020007078311950588,0.015938933266124167,0.16812521036687933,0.08222487497304898,0.02083333333333348,0.08325393584683072,0.024245998191906537,0.13205388132662688,0.011350218745230758,000100
13,100,유한양행,헬스케어,2021,Q3,-0.05217330259635733,0.035986198468063835,-0.007621554212090764,-0.017211127280494565,-0.1778003444877626,-0.057080660161064944,0.014576634084355833,0.0034093040568186073,0.029782515361678197,-0.7189791384028176,-0.12700479686662958,-0.06310920204692816,-0.06310920204692816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01761921683046319,0.034507991437758845,0.0003381422427111147,-0.05306772908366497,0.06937716438105035,-0.1504424778761062,0.06736077481840197,0.03200812777097384,0.03409547304062605,0.13205388132662688,000100
14,100,유한양행,헬스케어,2021,Q2,-0.06335026926980492,0.010150900337043023,-0.027594080866432558,-0.2273269232486479,0.01863819942966849,-0.17805239540924556,0.015577889328384886,0.013794946769449812,0.19644176733108498,1.2825478216712396,-0.04838985195682177,-0.08199627245982122,-0.08199627245982122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7421096287815034,0.007129469356493168,0.013438380398341998,0.11734330484330613,0.06502616415047213,-0.11023622047244086,0.131754905184698,0.02973947210775374,-0.03154098717449321,0.03409547304062605,000100
15,100,유한양행,헬스케어,2021,Q1,0.06853707352798266,0.03562878745187725,0.05227088980892902,0.28096555764971876,0.12833284640093412,0.24716807792697426,0.000984028613457033,0.008900056699730818,-0.19395761569844483,-0.7098335306931465,1.0336890190514691,0.1363816065102723,0.1363816065102723,0.04580029468934521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0127382750040668,-0.003980375432345529,0.015428372481669506,0.17195325542571194,0.07231825865355468,0.016000000000000014,0.3732219462632649,0.026553173691747034,0.028381352702002864,-0.03154098717449321,000100
16,100,유한양행,헬스케어,2020,Q4,-0.040215075162452485,0.02872094186754226,-0.007335084310039264,-0.06617831340037805,0.23910107910075196,-0.012294946235178128,0.0024466939944400856,-0.00622457358967532,0.05501863066047319,0.7358387096432384,-0.18656028155306503,0.26978665216804676,0.26978665216804676,0.0,5.359130297533221,0.006172839506172867,0.7352240369821148,0.21749961077378188,7.749996029634474,0.6719948849104858,9.0,2.074428451046691,4.228322893887893,4.064709531616963,4.243856244109674,4.243861559250615,-0.8,-0.8,-0.3780443147289393,-0.058580425595368135,0.015741758304966824,0.13205764233403983,0.015372275387599998,0.04166666666666674,0.030879044146171264,0.029133278800198115,-0.23386316947637756,0.028381352702002864,000100
17,100,유한양행,헬스케어,2020,Q3,-0.060544881641889536,0.060360220546778365,-0.0065144736570070805,-0.19022865290111646,0.27126779266716694,-0.13479035247740045,0.01197353040624094,0.027596931753624876,0.019507058170058933,-0.38878380150929204,-0.39023782288026054,-0.19834517705538146,-0.19834517705538146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.267844017171594,-0.026207921096291442,0.022088428967425466,-0.01328671328671327,0.12128584005311471,-0.032258064516129115,0.464159945473134,0.013559340833025901,-0.056977511654584076,-0.23386316947637756,000100
18,100,유한양행,헬스케어,2020,Q2,0.06485236458866162,0.034434425351743014,0.05104088984707578,0.1661661369315448,0.006188908209304067,0.1443104700585418,0.015089861487222356,0.02874330693760574,0.34705495362140026,3.9979040219908155,-0.7954393906895932,-0.8071514924385075,-0.8071514924385075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9744470971009336,0.021563322371475513,-0.027401632238014395,-0.0835291604358025,-0.1430043137913488,0.15887850467289732,-0.41825270948982285,0.015540359786174518,-0.0026108399483019684,-0.056977511654584076,000100
19,100,유한양행,헬스케어,2020,Q1,0.12882445917750007,0.004140814381910607,0.06857802152731018,0.10922911270308178,0.13794373339142707,0.1130662665249671,0.06898464389946524,0.05846413296007169,-0.21350320050846638,-0.5233323382591968,16.603804108092838,25.4905745174538,25.4905745174538,0.04566457877757868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.326416414584117,0.015754379708652122,-0.012864053928269836,-0.060040160642572116,0.01797680704196325,0.00943396226415083,-0.20454187036744997,0.006823325946122116,0.05294228616675725,-0.0026108399483019684,000100
20,100,유한양행,헬스케어,2019,Q4,-0.004017854572321178,0.011627533258737,0.0034810312810176214,0.10214117528084454,-0.39584211783140366,-0.00721099601692865,0.00034013247637565414,0.005943948264206966,0.014767232135090236,0.6691935485491838,-0.15116881991300057,-0.3542458558721031,-0.3542458558721031,0.0,-0.08961742204592504,0.19999999999999996,0.049451043226099056,-0.0027945971122494973,0.04113442218926866,-0.26950023353573094,0.0,0.021872840568361474,0.04561962829742572,0.03490244850939561,0.046648659130766434,0.04664991078992742,0.0,0.0,5.380260221408914,-0.015711916865137066,0.010051895543270017,0.191387559808615,-0.024390380515078802,-0.05357142857142849,0.023897949297593923,0.001389274009692798,0.256782615726154,0.05294228616675725,000100
21,100,유한양행,헬스케어,2019,Q3,0.10251685262417953,-0.05868626795765031,0.018884481922673668,0.29075452496365006,-0.2394896661525956,0.11937496361626265,0.005040004210535409,-0.0017586044130986078,0.06843767466534079,21.87238151240216,0.5652456538676611,0.5392473596438085,0.5392473596438085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9303677156060576,0.023671710515372757,0.0021492760114003584,-0.21649484536082508,-0.013886289168915433,-0.05084745762711873,-0.10146539633409102,0.0003114533416388454,-0.1288497439286522,0.256782615726154,000100
22,100,유한양행,헬스케어,2019,Q2,-0.13905412176761145,-0.006941627621353197,-0.07522700658859427,-0.4230910223024881,0.09604087274434914,-0.31881083531265986,0.0029161451368397984,-0.0019108378606543797,0.04051393802760406,-0.9653662449537377,-0.8471963079338343,-0.8719901890777204,-0.8719901890777204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17798441463015324,0.03709163042178587,0.013293335100796,-0.10064059339177356,0.05879535921869561,0.017241379310344973,0.09107698802174014,-0.007291628488756308,0.014660066264538203,-0.1288497439286522,000100
23,100,유한양행,헬스케어,2019,Q1,0.11830909523907063,0.011822535120708855,0.0641994359922824,0.33720476283036316,0.14068832438632217,0.2924768383201046,0.009790877963220312,0.010481439909303392,-0.16953719379680443,0.8376297898598386,1.245224941488999,1.572822466514817,1.572822466514817,0.04561962829742572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6874179652905958,-0.0016632023276192953,0.0005796429835080996,-0.09282764948769218,-0.09882153156977846,0.01754385964912264,-0.06709658363690052,0.003508186239422395,-0.0043811838837226336,0.014660066264538203,000100
24,100,유한양행,헬스케어,2018,Q4,-0.005459921471109408,0.03933726016076955,0.016809754577378877,-0.004307934446291739,0.08072887649939875,0.013849035006968435,0.012335530886748547,0.017508983068030615,0.09596278218956145,0.592613529384439,2.300512352735237,2.819946123418517,2.819946123418517,0.0,-0.03964938616943048,0.015037593984962516,0.04598715067436321,0.0,0.049451043226099056,-0.0027945971122494973,0.0,0.0213842877201067,0.045660743110198077,0.055556577478601765,0.04472032968837647,0.04471918713129619,0.0,0.0,0.1528942253920036,0.005036357567736793,0.005684653689703056,-0.10693799508331026,-0.008256951594797224,-0.08800000000000008,-0.09983604378074207,0.014114127612447902,0.03716151888866581,-0.0043811838837226336,000100
25,100,유한양행,헬스케어,2018,Q3,-0.08347977513778537,0.05403965900885077,-0.01991225152364151,-0.079503025538469,-0.14870158641871123,-0.09520669035975471,0.002199391186204158,-0.00026414843069044736,-0.020292248110793,-0.8168575344427329,-0.7725285471544993,-0.7986433832396134,-0.7986433832396134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0442397512820667,0.03809438658420561,0.005201307569219216,-0.09246405552800974,0.04862249558492171,0.11607142857142883,0.009709172259507959,0.0019068078790451803,0.11696122797582623,0.03716151888866581,000100
26,100,유한양행,헬스케어,2018,Q2,0.028417707957279825,0.019888338501792502,0.024457395800021375,0.0768528890669653,0.019837821092159036,0.06336190636973438,0.012613736892784777,0.014769178896622881,0.14050032828143366,-0.06864230666251181,-0.5279782342504116,-0.5781438855873111,-0.5781438855873111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3971853095173552,0.007779076758894776,0.007847684343889938,-0.0044422507403751865,0.0226310282981268,0.009009009009008917,0.11515816784752042,0.0014086115293125978,0.06181745260227466,0.11696122797582623,000100
27,100,유한양행,헬스케어,2018,Q1,0.07877177436035976,-0.003840407717576988,0.03877285512179207,0.1658840027425248,0.15290000772492962,0.1627853693583634,0.020100821409697378,0.011897972456992534,-0.09974399177869042,0.8487809083563134,0.5091124110012684,0.36951139252299825,0.36951139252299825,0.045660743110198077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2528409114579355,-0.030034823661886145,0.014530287258507357,0.08530869157626775,0.024297858795447214,0.01834862385321112,0.08575762500677153,-0.003202267986215368,0.04101083704832133,0.06181745260227466,000100
28,100,유한양행,헬스케어,2017,Q4,0.007771798884891767,0.053591973447191465,0.029448494140495107,-0.06498203723406704,0.3398856170113609,0.007684017577061386,0.013979990716814994,0.03428962798833757,-0.008581169951999645,-0.2812433793355287,0.7190376834956063,1.142509719495957,1.142509719495957,0.0,0.140117347978977,0.031711555169417815,0.0,0.0,0.04598715067436321,0.0,0.0,0.020616016285267325,0.045075247169703125,-0.07917298508274329,0.05864996956758506,0.0586500438297457,0.0,0.0,-0.3500195788744318,-0.023583906836809665,-0.002275605061653474,0.094065934065934,-0.08093468978807206,-0.0267857142857143,0.18077144502014986,0.005539798547534058,0.15012014823915726,0.04101083704832133,000100
29,100,유한양행,헬스케어,2017,Q3,0.025737883391264038,-0.02782280185266739,-0.0003175963733034193,0.014881124784752897,-0.23555870062759765,-0.041479911561031146,0.01104727256649296,0.00932353135483499,0.06827808602274876,-0.005327230141030537,-0.2713982704036527,-0.3288560394585409,-0.3288560394585409,-0.012657730686636115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15372330132051748,0.0010197755396517127,0.013797360660917635,0.03346456692913535,0.03424542911228312,0.018181818181818077,0.04912421985101645,0.0008538188902857957,-0.15957438856395717,0.15012014823915726,000100
30,100,유한양행,헬스케어,2017,Q2,-0.0023288063673797543,0.027134462151341854,0.011789966150082432,-0.010773604412750104,0.07087623339446925,0.006496861304878365,0.01663232815133986,0.013037785623444265,0.008967249067626248,-0.29936298745979073,-0.396716537321543,-0.4416764735419819,-0.4416764735419819,0.040686080832206706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1259798444991046,-0.018329085656645816,0.007378041034466598,0.01678214010777368,0.04069603451398307,-0.00900900900900925,-0.07470193740685538,0.0021183293365460987,-0.0987697269702833,-0.15957438856395717,000100
