,name,year,quarter,sector,Relative Return,당기순이익(손실) 변화율,소비자물가지수 변화율,환율 변화율,주택가격 변화율,GDP 변화율,금리 변화율,Label,Code
1,경방,2025,Q1,경기소비재,0.2241385094965196,0.266562334250362,0.03005041948296472,0.037629254856677674,0.3334745762711866,-0.07669212801374647,-0.04532609924268127,-0.32714376417064067,000050
1,유한양행,2025,Q1,헬스케어,-0.1628941528114815,2.2532971258095653,0.03005041948296472,0.037629254856677674,0.3334745762711866,-0.07669212801374647,-0.04532609924268127,-0.18038781866152037,000100
1,일동제약,2025,Q1,헬스케어,-0.03588237835449605,-1.065833478865477,0.03005041948296472,0.037629254856677674,0.3334745762711866,-0.07669212801374647,-0.04532609924268127,0.1653324801427998,000230
1,한국타이어월드와이드,2025,Q1,경기소비재,0.06061805909082328,-24.194006012126856,0.03005041948296472,0.037629254856677674,0.3334745762711866,-0.07669212801374647,-0.04532609924268127,0.1589532424544379,000240
1,기아차,2025,Q1,경기소비재,-0.027398229449025466,0.45316741984168285,0.03005041948296472,0.037629254856677674,0.3334745762711866,-0.07669212801374647,-0.04532609924268127,-0.1222168122093142,000270
1,동아쏘시오홀딩스,2025,Q1,헬스케어,0.028700735806593526,-2.5230534291097655,0.03005041948296472,0.037629254856677674,0.3334745762711866,-0.07669212801374647,-0.04532609924268127,-0.12477854110563781,000640
1,SK네트웍스,2025,Q1,경기소비재,-0.05402840555564136,-0.9356851740495757,0.03005041948296472,0.037629254856677674,0.3334745762711866,-0.07669212801374647,-0.04532609924268127,-0.15569650268829285,001740
1,넥센타이어,2025,Q1,경기소비재,0.09933237414524924,-0.08700657172128168,0.03005041948296472,0.037629254856677674,0.3334745762711866,-0.07669212801374647,-0.04532609924268127,-0.2603792537585893,002350
1,부광약품,2025,Q1,헬스케어,-0.14179874270054416,-1.0500194005535202,0.03005041948296472,0.037629254856677674,0.3334745762711866,-0.07669212801374647,-0.04532609924268127,-0.32301761425089603,003000
1,일신방직,2025,Q1,경기소비재,0.1519760837821813,9.421902954811454,0.03005041948296472,0.037629254856677674,0.3334745762711866,-0.07669212801374647,-0.04532609924268127,-0.15775650841196331,003200
