,code,name,sector,year,quarter,F_유동자산 변화율,F_비유동자산 변화율,F_자산총계 변화율,F_유동부채 변화율,F_비유동부채 변화율,F_부채총계 변화율,F_자본금 변화율,F_이익잉여금 변화율,F_자본총계 변화율,F_매출액 변화율,F_영업이익 변화율,F_법인세차감전 순이익 변화율,F_당기순이익 변화율,F_당기순이익(손실) 변화율,F_총포괄손익 변화율,M_소비자물가지수 변화율,M_환율 변화율,M_GDP 변화율,M_금리 변화율,M_수출액 변화율,M_실업률 변화율,M_국제유가 변화율,K_전체 주주 수 변화율,K_보유 주식 수 변화율,K_전체 주식 수 변화율,K_접수일자 변화율,K_특정 증권 등 소유 수 변화율,K_특정 증권 등 소유 증감 수 변화율,K_1인평균급여 변화율,K_기초 소유 주식 수 변화율,K_기초 소유주식 지분율 변화율,K_기말 소유주식 수 변화율,K_기말 소유주식 지분율 변화율,K_발행할 주식 총수 변화율,K_현재까지 발행한 주식 총수 변화율,K_현재까지 감소한 주식의 총수 변화율,K_주식 수 감소 변화율,K_이익 소각 변화율,K_상환주식의 상환 변화율,K_기타 변화율,K_발행주식의 총수 변화율,K_자기주식수 변화율,K_유통주식수 변화율,K_증자주식수 변화율,K_주식액면가액 변화율,K_발행금액 변화율,Relative Return,Label,Code
0,12750,S-1_Corporation,일반서비스,2024,Q3,-0.06244013935495274,0.0048821705005434035,-0.027952953582857765,0.0013881623114282426,-0.06237320534474322,-0.01224341437923182,-0.0,-0.035159142458960346,-0.03338582812478341,0.01220847046398632,-0.19255248648316003,-0.033540384406079315,-0.22669040554437792,-0.22669040554437792,-0.23479045736792004,0.2377021247854798,0.011538677997511404,-0.0009958598205548341,0.11983510689291532,0.0051857654838392,0.09523809523809512,0.05674568795778523,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.06132159877075339,-0.06132159877075339,012750
1,12750,S-1_Corporation,일반서비스,2024,Q2,0.023884616126494063,0.0020951795654243766,0.01284276311569399,0.15844625166590864,-0.09875986231562539,0.11411131164546517,-0.0,-0.02950752829423653,-0.027788995740607225,-0.04666929807792508,0.028724920886906147,-0.0006582413719267155,-0.045943043288280805,-0.045943043288280805,-0.02512808625889784,0.110334699467731,-0.030762850791552276,0.0022763832415567675,-0.02546205269366908,-0.05808429975732232,3.3306690738754696e-16,-0.01979840167061564,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.05272304915961092,-0.06132159877075339,012750
2,12750,S-1_Corporation,일반서비스,2024,Q1,-0.027339700225083474,0.007277451198607343,-0.00950088098920654,-0.1624791132882748,-0.0048161972010249965,-0.13186632388436226,-0.0,0.03389931004231561,0.032467317649584326,0.03920992312159599,-0.19227093697947484,-0.2635212814676293,0.29093786268197974,0.29093786268197974,0.6791469798200569,0.11265192787422551,-0.006272868624748851,-0.013001130867663191,0.12136131985833976,-0.023680694141577696,0.011764705882352788,0.008599753155233536,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.051466962009102654,-0.05272304915961092,012750
3,12750,S-1_Corporation,일반서비스,2023,Q4,-0.09300279910767695,0.023253966963827644,-0.029837293918294705,-0.0637404040715277,-0.07343098933243875,-0.0656082747782063,-0.0,-0.01885088711405225,-0.01811555938268694,-0.07423783487651181,0.20023252860577445,0.18366365401411944,-0.43328837265522857,-0.43328837265522857,-2.240152488456902,-0.10965773361610065,-0.0065457565880464585,-0.004550077278224318,-0.00757180156657955,-0.05902989272759007,-0.0625,0.03388722209400741,0.03955597248280174,0.02722513456790754,-0.0,0.0,0.0,0.0,-0.02857142857142847,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.10173618474516069,-0.051466962009102654,012750
4,12750,S-1_Corporation,일반서비스,2023,Q3,-0.04379495921785126,0.005461994520560953,-0.01644284724318612,-0.0024618327570236076,0.07140855322301087,0.012677321226483795,-0.0,-0.028091286021268758,-0.02636250251994321,0.006907522035146885,-0.0030813704236321016,-0.02985655581915614,-0.027021386133671665,-0.027021386133671665,0.19984688164672926,0.028955398190522508,0.0021566395604083466,-0.007533279773421997,-0.11207897793263655,-0.001535787938867772,-0.03896103896103886,-0.106533304958502,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.07484598352145133,0.10173618474516069,012750
5,12750,S-1_Corporation,일반서비스,2023,Q2,0.015411346938133508,0.003592876619507024,0.00888346210192803,0.12813376704017065,-0.024026470090348084,0.10074944808034814,-0.0,-0.028121373075160827,-0.026850736204937053,-0.029422049315872112,0.13172494725424966,0.3062230594629991,0.3424831856739501,0.3424831856739501,-0.035809819202821336,0.3075171004307199,-0.031973087460080984,-0.005514657406169521,-0.0022310602386272915,-0.03581912791841346,0.04938271604938271,0.03519218134034163,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.1854041517004365,-0.07484598352145133,012750
6,12750,S-1_Corporation,일반서비스,2023,Q1,-0.03971009729258346,0.006122797410925251,-0.013884854738494434,-0.12488648463350449,-0.0022163765842102556,-0.10064139120159554,-0.0,0.017885648628633177,0.016277030232500267,-0.008005611209548569,-0.7716214477757373,-1.262200122907688,-1.340945118744763,-1.340945118744763,0.06495844921026572,0.11353477832962133,0.06294645789640896,-0.004395562960080701,0.12061758935426237,0.06497623491867566,0.05813953488372092,0.08337411073888668,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0072363885934942015,-0.1854041517004365,012750
7,12750,S-1_Corporation,일반서비스,2022,Q4,-0.04040571644925395,-0.027249770516810434,-0.03295165199723038,-0.11379376541662145,0.1487437393522434,-0.049802076019922925,-0.0,-0.027616905218257326,-0.02721943125282178,-0.006132107917804719,0.3758075815396327,0.39301466134200724,0.36589709598940623,0.36589709598940623,0.0841198705729691,0.11456608043309557,-0.01431559495807777,0.004520310424048435,-0.11445954938682568,0.08414558489005308,-0.023809523809523725,0.12070563315019511,-0.013147473467448156,-0.038401544191213555,-0.0,0.0,0.0,0.0,-0.05263157894736836,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.020606773376921045,0.0072363885934942015,012750
8,12750,S-1_Corporation,일반서비스,2022,Q3,-0.04915219830051054,-0.001067099227183066,-0.0213553685822212,0.024948981545168447,-0.09387347024093606,-0.0015692541711085362,-0.0,-0.029949381862236724,-0.02826566919550788,0.007008322437493386,-0.06855622149413532,-0.09813323389971718,-0.09813323385946071,-0.09813323385946071,-0.027789986728788074,-0.09093510066157107,-0.06411636151380273,-0.003895125891120621,-0.0359464250541639,-0.02779144307122383,0.023255813953488302,0.11299650647329962,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.06920341198614577,-0.020606773376921045,012750
9,12750,S-1_Corporation,일반서비스,2022,Q2,0.029245850158333253,0.009501381870912984,0.017929167622536046,0.15763067077090898,-0.02344858361802471,0.1230010397602872,-0.0,-0.028037665806536438,-0.02495825980299915,-0.06012839654940105,0.09624960458562726,0.08611564111880565,0.08855926785581836,0.08855926785581836,-0.056536238285399776,-0.38636857995042173,-0.045732630383092276,-0.007975770342554478,-0.2746673361787626,-0.056550678111290775,0.033707865168539186,-0.13207484462760455,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.05481521401127212,0.06920341198614577,012750
10,12750,S-1_Corporation,일반서비스,2022,Q1,-0.0363081991694465,0.010460845049127032,-0.008975665401301347,-0.16788931386008366,-0.005658737607716402,-0.1329376967967022,-0.0,0.03601808708738152,0.03415951211807111,0.004500889193295166,-4.486026808571306,-8.320288422532915,-19.41728077037147,-19.41728077037147,-0.03863640796924006,-0.09364288108448604,-0.018637728474920623,-0.004832000385876389,-0.14767324592997877,-0.03864674909181387,0.09183673469387776,-0.2602194672474454,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.09627284951384148,0.05481521401127212,012750
