,name,year,quarter,sector,Relative Return,영업이익 변화율,실업률 변화율,매출액 변화율,국제유가 변화율,자본총계 변화율,이익잉여금 변화율,전체 주식 수 변화율,전체 주주 수 변화율,비유동자산 변화율,Label,Code
17,S-1_Corporation,2020,Q2,일반서비스,0.04788849235199019,-0.09322523298471319,-0.15887850467289732,-0.041184423453220376,0.41825270948982285,-0.03010820591064922,-0.031269892721634385,0.14296021636020206,0.14296021636020217,-0.007542465777943486,-0.10557445220086617,012750
17,Daekyo,2020,Q2,일반서비스,0.1638624865496203,7.963469457637478,-0.15887850467289732,0.08683446327586253,0.41825270948982285,0.013594565986473683,0.010701307303707774,0.1429967688918512,0.14299676889185098,0.027057041775862545,-0.45273490681049483,019680
17,Coway,2020,Q2,일반서비스,-0.18012510760190828,-0.1752479585591804,-0.15887850467289732,-0.04274177031384152,0.41825270948982285,-0.07951739053796136,-0.0878353291456131,0.14290570222765397,0.14290570222765409,0.004805696392721992,0.0934952519196639,021240
17,Samsung_Engineering,2020,Q2,일반서비스,-0.27908323671547786,-0.14149566337169572,-0.15887850467289732,-0.045615281630815074,0.41825270948982285,-0.04835869687882366,-1.3114813799815517,0.1427950291428992,0.1427950291428991,0.003518518673418014,0.029209537633949595,028050
18,Cheil_Worldwide,2020,Q2,일반서비스,-0.1404197418588067,-3.3668808186800074,-0.15887850467289732,-0.007545498586065236,0.41825270948982285,-0.0534889375567853,-0.04282272612230442,0.14299044357950996,0.14299044357950974,-0.035362922255029794,-0.15120447510490392,030000
17,KEPCO_E&C,2020,Q2,일반서비스,-0.05436653107026443,1.7415329581320838,-0.15887850467289732,0.016104329073286072,0.41825270948982285,0.009799959514024792,0.009746638578360445,0.14299695505975685,0.14299695505975685,-0.00044846302898959856,-0.1822769488525369,052690
