,name,year,quarter,sector,Relative Return,영업이익 변화율,실업률 변화율,매출액 변화율,국제유가 변화율,자본총계 변화율,이익잉여금 변화율,전체 주식 수 변화율,전체 주주 수 변화율,비유동자산 변화율,Label,Code
31,S-1_Corporation,2016,Q4,일반서비스,-0.11133639354573385,-0.08900198533004056,0.06896551724137923,-0.10125370054142024,-0.07425742574257432,-0.03648792230226827,-0.038782144191718215,-0.08864698786210079,-0.08864698786210079,-0.004835643113479282,-0.14631695192910465,012750
31,Daekyo,2016,Q4,일반서비스,-0.06142518096328839,-0.05737653781385221,0.06896551724137923,-0.005110175887157009,-0.07425742574257432,-0.026742474829663188,-0.025508204717902494,-0.08865829456219698,-0.0886582945621972,-0.0029177035916458927,-0.08224345010811361,019680
31,Coway,2016,Q4,일반서비스,-0.13384351605285635,0.10924783272703231,0.06896551724137923,-0.005121283292894185,-0.07425742574257432,0.001792045927738295,-0.08376109562976919,-0.0886345758840208,-0.0886345758840208,-0.04502332470598924,-0.08117592596201496,021240
31,Samsung_Engineering,2016,Q4,일반서비스,-0.002607519040160315,-0.05983395304708039,0.06896551724137923,-0.24627936118906546,-0.07425742574257432,0.1513034928274678,-0.6231713678637645,-0.08846655541894832,-0.08846655541894832,-0.013342843655157255,-0.05261795226629698,028050
32,Cheil_Worldwide,2016,Q4,일반서비스,-0.10997473777231337,-3.820757737937172,0.06896551724137923,-0.274688246507905,-0.07425742574257432,-0.015756367652222103,-0.012940930547204577,-0.08866831923985607,-0.08866831923985585,0.06076714085593282,-0.014465892979643695,030000
31,KEPCO_E&C,2016,Q4,일반서비스,0.03249191431603127,-15.323901817072649,0.06896551724137923,-0.5451574618551169,-0.07425742574257432,0.05089606399306623,0.050625688192573515,-0.08865190385229149,-0.08865190385229149,0.009842301607977944,-0.1864094666473553,052690
