,name,year,quarter,sector,Relative Return,영업이익 변화율,실업률 변화율,매출액 변화율,국제유가 변화율,자본총계 변화율,이익잉여금 변화율,전체 주식 수 변화율,전체 주주 수 변화율,비유동자산 변화율,Label,Code
6,S-1_Corporation,2023,Q1,일반서비스,0.0072363885934942015,-0.7716214477757373,0.05813953488372092,-0.008005611209548569,0.08337411073888668,0.016277030232500267,0.017885648628633177,-0.0,-0.0,0.006122797410925251,-0.1854041517004365,012750
6,Daekyo,2023,Q1,일반서비스,0.08876501380208085,0.7178469922933368,0.05813953488372092,-0.0005710096825004563,0.08337411073888668,0.0005054173991217992,-0.01618458186716154,-0.0,-0.0,0.008458564132524549,-0.10136578436639733,019680
6,Coway,2023,Q1,일반서비스,0.01632848759776889,-0.024630563067506772,0.05813953488372092,0.04157146100431608,0.08337411073888668,0.0025363423199986634,0.002736149621677897,-0.0,-0.0,-0.018429855320089672,-0.161953738477296,021240
6,Samsung_Engineering,2023,Q1,일반서비스,-0.04532751091703065,0.14001033147404618,0.05813953488372092,0.1186475690746629,0.08337411073888668,-0.23462048488525622,-0.586391631026042,-0.0,-0.0,0.028440615993327922,0.2970220324478141,028050
7,Cheil_Worldwide,2023,Q1,일반서비스,0.000716812709062261,0.7911847592282029,0.05813953488372092,0.121192904736103,0.08337411073888668,0.14419592461734254,0.12269132531253912,-0.0,-0.0,-0.006126323116726562,-0.2863533017960733,030000
6,KEPCO_E&C,2023,Q1,일반서비스,-0.04713861332381898,0.264664238609994,0.05813953488372092,0.4419343066499697,0.08337411073888668,0.01911002024946129,0.019035625105794596,-0.0,-0.0,0.038912775887184226,0.26170778602361144,052690
