,name,year,quarter,sector,Relative Return,영업이익 변화율,실업률 변화율,매출액 변화율,국제유가 변화율,자본총계 변화율,이익잉여금 변화율,전체 주식 수 변화율,전체 주주 수 변화율,비유동자산 변화율,Label,Code
29,S-1_Corporation,2017,Q2,일반서비스,-0.06709197440444055,0.08617043027877713,0.00900900900900925,-0.03965735006519755,0.07470193740685538,-0.03465204144007483,-0.03568496288293366,-0.04068797289014081,-0.04068797289014103,0.00509412226533168,-0.027278044532195483,012750
29,Daekyo,2017,Q2,일반서비스,-0.09163795515836574,-0.020740628106446835,0.00900900900900925,0.02212322397535016,0.07470193740685538,-0.023026551716911037,-0.022942821946501546,-0.0406943122853467,-0.0406943122853467,-0.029654042712424777,-0.09379162197827995,019680
29,Coway,2017,Q2,일반서비스,0.00031687890066101065,-0.018176961819829973,0.00900900900900925,-0.005454216210486251,0.07470193740685538,-0.03407822137881733,0.03680916031012693,-0.04069988882947162,-0.04069988882947184,-0.027335394118899403,-0.027497755115538647,021240
29,Samsung_Engineering,2017,Q2,일반서비스,0.16577495877659887,4.374018740693419,0.00900900900900925,0.22326195394420723,0.07470193740685538,-0.02469515248789267,-2.2902369668510487,-0.04051885669706734,-0.04051885669706734,0.016658546503388494,-0.18853729933265295,028050
30,Cheil_Worldwide,2017,Q2,일반서비스,0.11694031358962144,-1.212199265310217,0.00900900900900925,-0.3749717652915874,0.07470193740685538,-0.05647350785534577,-0.045443534504876704,-0.040697780874709766,-0.040697780874709544,-0.02016083781438005,-0.13903516561999293,030000
29,KEPCO_E&C,2017,Q2,일반서비스,0.08944950053648719,5.346505713826979,0.00900900900900925,-0.16236956298973726,0.07470193740685538,-0.010147420993690925,-0.010054016844260438,-0.04069501897330374,-0.04069501897330374,0.017003077976747383,-0.3929107637061173,052690
