,0
F_영업이익 변화율,0.11326075494438044
M_실업률 변화율,0.11189103255350943
F_매출액 변화율,0.08564622663106174
M_국제유가 변화율,0.06554433741067246
F_자본총계 변화율,0.06286758488745674
F_이익잉여금 변화율,0.05796355513519099
K_전체 주식 수 변화율,0.05419028239689879
K_전체 주주 수 변화율,0.049650474336893256
F_비유동자산 변화율,0.0479010633416716
