,name,year,quarter,sector,Relative Return,GDP 변화율,국제유가 변화율,실업률 변화율,비유동자산 변화율,전체 주식 수 변화율,소비자물가지수 변화율,환율 변화율,유동자산 변화율,자산총계 변화율,Label,Code
3,Hyundai_Livart,2023,Q4,기타제조,0.07912884706662607,-0.004550077278224318,0.03388722209400741,-0.0625,0.010994830462442429,-0.0,-0.10965773361610065,-0.0065457565880464585,0.039636691169586125,0.027386000655442833,-0.24648670764063918,079430
