,name,year,quarter,sector,Relative Return,GDP 변화율,국제유가 변화율,실업률 변화율,비유동자산 변화율,전체 주식 수 변화율,소비자물가지수 변화율,환율 변화율,유동자산 변화율,자산총계 변화율,Label,Code
8,Hyundai_Livart,2022,Q3,기타제조,-0.15534636122301174,-0.003895125891120621,0.11299650647329962,0.023255813953488302,0.013236947893862983,-0.0,-0.09093510066157107,-0.06411636151380273,-0.08354768183443473,-0.03329015577165162,-0.07028011373519293,079430
