,name,year,quarter,sector,Relative Return,GDP 변화율,국제유가 변화율,실업률 변화율,비유동자산 변화율,전체 주식 수 변화율,소비자물가지수 변화율,환율 변화율,유동자산 변화율,자산총계 변화율,Label,Code
28,Hyundai_Livart,2017,Q3,기타제조,-0.22269785393930422,-0.013797360660917635,-0.04912421985101645,-0.018181818181818077,-0.02157679501801346,-0.03424705282951801,-0.15372330132051748,-0.0010197755396517127,-0.1254410978627334,-0.08443282329627655,-0.06237846540880498,079430
