,name,year,quarter,sector,Relative Return,GDP 변화율,국제유가 변화율,실업률 변화율,비유동자산 변화율,전체 주식 수 변화율,소비자물가지수 변화율,환율 변화율,유동자산 변화율,자산총계 변화율,Label,Code
2,Hyundai_Livart,2024,Q1,기타제조,-0.24648670764063918,-0.013001130867663191,0.008599753155233536,0.011764705882352788,0.032115935126389994,-0.0,0.11265192787422551,-0.006272868624748851,-0.10000507606551601,-0.04254194655523036,-0.0664662841614661,079430
