,name,year,quarter,sector,Relative Return,GDP 변화율,국제유가 변화율,실업률 변화율,비유동자산 변화율,전체 주식 수 변화율,소비자물가지수 변화율,환율 변화율,유동자산 변화율,자산총계 변화율,Label,Code
20,Hyundai_Livart,2019,Q3,기타제조,-0.15244920080145755,-0.0021492760114003584,0.10146539633409102,0.05084745762711873,-0.20215935322079126,0.013884013272178253,0.9303677156060576,-0.023671710515372757,0.05885683699359945,-0.049519482622467415,-0.2043856389390196,079430
