,name,year,quarter,sector,Relative Return,GDP 변화율,국제유가 변화율,실업률 변화율,비유동자산 변화율,전체 주식 수 변화율,소비자물가지수 변화율,환율 변화율,유동자산 변화율,자산총계 변화율,Label,Code
15,Hyundai_Livart,2020,Q4,기타제조,-0.16049000850450232,-0.015741758304966824,-0.030879044146171264,-0.04166666666666674,-0.011703721411910895,-0.3888368458091527,0.3780443147289393,0.058580425595368135,0.03405994235194454,0.009451268752488029,-0.25404895159578644,079430
