,code,name,sector,year,quarter,F_유동자산 변화율,F_비유동자산 변화율,F_자산총계 변화율,F_유동부채 변화율,F_비유동부채 변화율,F_부채총계 변화율,F_자본총계 변화율,F_매출액 변화율,F_영업이익 변화율,F_법인세차감전 순이익 변화율,F_당기순이익 변화율,F_당기순이익(손실) 변화율,F_이익잉여금 변화율,F_자본금 변화율,F_총포괄손익 변화율,F_당기손익-공정가치측정금융자산 변화율,F_기타포괄손익-공정가치측정금융자산 변화율,M_소비자물가지수 변화율,M_환율 변화율,M_GDP 변화율,M_금리 변화율,M_수출액 변화율,M_실업률 변화율,M_국제유가 변화율,K_전체 주주 수 변화율,K_보유 주식 수 변화율,K_전체 주식 수 변화율,K_접수일자 변화율,K_특정 증권 등 소유 수 변화율,K_특정 증권 등 소유 증감 수 변화율,K_1인평균급여 변화율,K_기초 소유 주식 수 변화율,K_기초 소유주식 지분율 변화율,K_기말 소유주식 수 변화율,K_기말 소유주식 지분율 변화율,K_발행할 주식 총수 변화율,K_현재까지 발행한 주식 총수 변화율,K_현재까지 감소한 주식의 총수 변화율,K_주식 수 감소 변화율,K_이익 소각 변화율,K_상환주식의 상환 변화율,K_기타 변화율,K_발행주식의 총수 변화율,K_자기주식수 변화율,K_유통주식수 변화율,K_증자주식수 변화율,K_주식액면가액 변화율,K_발행금액 변화율,Relative Return,Label,Code
0,79430,Hyundai_Livart,기타제조,2024,Q3,0.02430996296440524,0.01859715671800677,0.021977555179949593,0.060065306437314336,-0.04685339185181059,0.04858282811594927,-0.009958280711866552,0.08890091138567169,-0.30932330139648245,0.13529165844299496,0.1642055576145952,0.1642055576145952,-0.014068213326539958,-0.0,0.14560214669370175,-0.0,-0.013003523448223753,0.2377021247854798,0.011538677997511404,-0.0009958598205548341,0.11983510689291532,0.0051857654838392,0.09523809523809512,0.05674568795778523,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.19951829464511164,0.19951829464511164,079430
1,79430,Hyundai_Livart,기타제조,2024,Q2,0.03757790313997278,0.019472201371496856,0.030267142751347786,0.1073236294537534,-0.6028261252421527,0.06272596816051357,-0.011792768878974957,0.02232011587506888,-0.05632609055542459,-0.016844511197230183,-0.007525806945125169,-0.007525806945125169,-0.016699440467987214,-0.0,0.0202915945137514,-0.0,-0.130545551187236,0.110334699467731,-0.030762850791552276,0.0022763832415567675,-0.02546205269366908,-0.05808429975732232,3.3306690738754696e-16,-0.01979840167061564,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0664662841614661,0.19951829464511164,079430
2,79430,Hyundai_Livart,기타제조,2024,Q1,-0.10000507606551601,0.032115935126389994,-0.04254194655523036,-0.09622647576249088,0.2346991035009497,-0.067244747168143,-0.012183674313094972,-0.19145262972301724,1.3681060776794702,1.1773352695771973,1.1571674835129886,1.1571674835129886,-0.017529659783287688,-0.0,1.1330033362305152,-0.0,0.2693812917848164,0.11265192787422551,-0.006272868624748851,-0.013001130867663191,0.12136131985833976,-0.023680694141577696,0.011764705882352788,0.008599753155233536,-0.0,-0.0,-0.0,0.0,-0.5044860457387026,-0.5044860457387026,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.24648670764063918,-0.0664662841614661,079430
3,79430,Hyundai_Livart,기타제조,2023,Q4,0.039636691169586125,0.010994830462442429,0.027386000655442833,-0.0007672751727976213,-0.186451457846186,-0.014674667337666314,0.07453166605193962,-0.07474586506047132,11.338929599545535,58.22784865567902,70.0287720245964,70.0287720245964,0.1031497719490223,-0.0,88.17774390387663,-0.40070743060561687,-0.6537010262362244,-0.10965773361610065,-0.0065457565880464585,-0.004550077278224318,-0.00757180156657955,-0.05902989272759007,-0.0625,0.03388722209400741,0.14001325228313788,0.023783201393812292,-0.0,0.0,-0.0590262362752203,-0.0590262362752203,-0.03603603603603611,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.07912884706662607,-0.24648670764063918,079430
4,79430,Hyundai_Livart,기타제조,2023,Q3,-0.13148564766077686,0.009517318030457078,-0.06654453918740777,-0.14434507580487987,-0.006693392467940429,-0.1327443012903542,-0.0009734064587716418,-0.001795048432890356,0.45170732111450407,0.7202075982778199,0.7604512567555161,0.7604512567555161,-0.0012415150237019557,-0.0,1.1283901796950646,-0.0015383267658073407,-0.0015383267658075628,0.028955398190522508,0.0021566395604083466,-0.007533279773421997,-0.11207897793263655,-0.001535787938867772,-0.03896103896103886,-0.106533304958502,-0.0,-0.0,-0.0,0.0,-0.0015383267658075628,-0.0015383267658075628,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.05201365051551482,0.07912884706662607,079430
5,79430,Hyundai_Livart,기타제조,2023,Q2,-0.07875737861214316,0.011614475985039063,-0.03516526182609647,-0.0813489319031484,0.05399069644364074,-0.06846655611488228,-0.004165266190161443,-0.05935796734917176,1.4775792269521444,1.3006314012672455,1.3057035600397437,1.3057035600397437,-0.005729634111979465,-0.0,-0.03581923170027923,-0.03581923170027923,-0.03581923170027901,0.3075171004307199,-0.031973087460080984,-0.005514657406169521,-0.0022310602386272915,-0.03581912791841346,0.04938271604938271,0.03519218134034163,-0.0,-0.0,-0.0,0.0,-0.03581923170027901,-0.03581923170027901,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1721383809157485,0.05201365051551482,079430
6,79430,Hyundai_Livart,기타제조,2023,Q1,0.039412079166743164,0.0015805873569739726,0.02152812446214636,0.026811899049829946,0.051534668765138014,0.0292205132229455,0.014256944736413146,0.0733244523720763,0.7720053123019869,0.8886580485206464,0.8831746352092691,0.8831746352092691,0.019658442423474698,-0.0,0.06497466735601765,0.06497466735601765,0.06497466735601765,0.11353477832962133,0.06294645789640896,-0.004395562960080701,0.12061758935426237,0.06497623491867566,0.05813953488372092,0.08337411073888668,-0.0,-0.0,-0.0,0.0,0.06497466735601742,0.06497466735601742,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.08324757926713508,-0.1721383809157485,079430
7,79430,Hyundai_Livart,기타제조,2022,Q4,-0.03547414629803436,0.05625731355593655,0.01001456218495922,-0.17332770074267279,0.2525081248919907,-0.11163038863887609,0.10281680295796936,-0.10509203498180741,81.30474915592502,51.833432902880325,49.444597061575486,49.444597061575486,0.13643344133427504,-0.0,0.08414257531520275,0.08414257531520275,0.08414257531520264,0.11456608043309557,-0.01431559495807777,0.004520310424048435,-0.11445954938682568,0.08414558489005308,-0.023809523809523725,0.12070563315019511,0.08578276443320687,0.009538388323310443,-0.0,0.0,0.08414257531520275,0.08414257531520275,-0.02777777777777768,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.07028011373519293,-0.08324757926713508,079430
8,79430,Hyundai_Livart,기타제조,2022,Q3,-0.08354768183443473,0.013236947893862983,-0.03329015577165162,-0.09768678572718392,0.028860601780539175,-0.07734677514254251,-0.002029328856992141,-0.007102826054405709,2.2639528838697043,2.9243560437768163,2.8737298473040362,2.8737298473040362,-0.0027327599477244835,-0.0,-0.027791604353840205,-0.027791604353840205,-0.027791604353839983,-0.09093510066157107,-0.06411636151380273,-0.003895125891120621,-0.0359464250541639,-0.02779144307122383,0.023255813953488302,0.11299650647329962,-0.0,-0.0,-0.0,0.0,-0.027791604353840205,-0.027791604353840205,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.15534636122301174,-0.07028011373519293,079430
9,79430,Hyundai_Livart,기타제조,2022,Q2,-0.05363682484934551,-0.0017012090172920935,-0.026013566535105337,-0.0774102066063671,-0.018214015891151014,-0.0674356321507732,0.0014803102643259347,0.022469030664849732,1.0976212888302512,1.2380814116059387,1.2495566654743395,1.2495566654743395,0.0018594125599203926,-0.0,-0.05654936364183105,-0.05654936364183105,-0.05654936364183105,-0.38636857995042173,-0.045732630383092276,-0.007975770342554478,-0.2746673361787626,-0.056550678111290775,0.033707865168539186,-0.13207484462760455,-0.0,-0.0,-0.0,0.0,-0.05654936364183105,-0.05654936364183105,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.13573040774932488,-0.15534636122301174,079430
