,name,year,quarter,sector,Relative Return,GDP 변화율,국제유가 변화율,실업률 변화율,비유동자산 변화율,전체 주식 수 변화율,소비자물가지수 변화율,환율 변화율,유동자산 변화율,자산총계 변화율,Label,Code
24,Hyundai_Livart,2018,Q3,기타제조,-0.05724547966042545,-0.005201307569219216,-0.009709172259507959,-0.11607142857142883,-0.012966749237479869,-0.04862047145314086,-0.0442397512820667,-0.03809438658420561,0.007361307128348149,0.00032448802889550876,0.06552847416749956,079430
