,name,year,quarter,sector,Relative Return,GDP 변화율,국제유가 변화율,실업률 변화율,비유동자산 변화율,전체 주식 수 변화율,소비자물가지수 변화율,환율 변화율,유동자산 변화율,자산총계 변화율,Label,Code
31,Hyundai_Livart,2016,Q4,기타제조,-0.11832971123962736,-0.00772594542518501,-0.07425742574257432,0.06896551724137923,0.003373924858734778,-0.08866425808026901,-0.9720054193181309,-0.034143632958706815,-0.08692348092828328,-0.048947871112559715,-0.028620753201203625,079430
