,name,year,quarter,sector,Relative Return,GDP 변화율,국제유가 변화율,실업률 변화율,비유동자산 변화율,전체 주식 수 변화율,소비자물가지수 변화율,환율 변화율,유동자산 변화율,자산총계 변화율,Label,Code
4,Hyundai_Livart,2023,Q3,기타제조,0.05201365051551482,-0.007533279773421997,-0.106533304958502,-0.03896103896103886,0.009517318030457078,-0.0,0.028955398190522508,0.0021566395604083466,-0.13148564766077686,-0.06654453918740777,0.07912884706662607,079430
