,name,year,quarter,sector,Relative Return,GDP 변화율,국제유가 변화율,실업률 변화율,비유동자산 변화율,전체 주식 수 변화율,소비자물가지수 변화율,환율 변화율,유동자산 변화율,자산총계 변화율,Label,Code
18,Hyundai_Livart,2020,Q1,기타제조,-0.08549943719091206,0.012864053928269836,0.20454187036744997,-0.00943396226415083,-0.05526495812636889,-0.017978150416900762,-2.326416414584117,-0.015754379708652122,-0.023864319408373857,-0.03872361513170941,-0.27315476647426373,079430
