,name,year,quarter,sector,Relative Return,GDP 변화율,국제유가 변화율,실업률 변화율,비유동자산 변화율,전체 주식 수 변화율,소비자물가지수 변화율,환율 변화율,유동자산 변화율,자산총계 변화율,Label,Code
23,Hyundai_Livart,2018,Q4,기타제조,0.06552847416749956,-0.005684653689703056,0.09983604378074207,0.08800000000000008,-0.042692392739305474,0.008255670158267558,-0.1528942253920036,-0.005036357567736793,-0.023959726756766164,-0.030530496605643664,-0.04197385672308196,079430
