,name,year,quarter,sector,Relative Return,GDP 변화율,국제유가 변화율,실업률 변화율,비유동자산 변화율,전체 주식 수 변화율,소비자물가지수 변화율,환율 변화율,유동자산 변화율,자산총계 변화율,Label,Code
25,Hyundai_Livart,2018,Q2,기타제조,-0.16523335268044953,-0.007847684343889938,-0.11515816784752042,-0.009009009009008917,-0.013620400576671354,-0.02262918257564772,-0.3971853095173552,-0.007779076758894776,0.04382272007558741,0.024689587824627823,-0.05724547966042545,079430
