,name,year,quarter,sector,Relative Return,GDP 변화율,국제유가 변화율,실업률 변화율,비유동자산 변화율,전체 주식 수 변화율,소비자물가지수 변화율,환율 변화율,유동자산 변화율,자산총계 변화율,Label,Code
21,Hyundai_Livart,2019,Q2,기타제조,-0.019782415979192315,-0.013293335100796,-0.09107698802174014,-0.017241379310344973,-0.06660868298921829,-0.058791886687003636,-0.17798441463015324,-0.03709163042178587,0.06937628229199921,0.01735900573503857,-0.15244920080145755,079430
