,name,year,quarter,sector,Relative Return,GDP 변화율,국제유가 변화율,실업률 변화율,비유동자산 변화율,전체 주식 수 변화율,소비자물가지수 변화율,환율 변화율,유동자산 변화율,자산총계 변화율,Label,Code
22,Hyundai_Livart,2019,Q1,기타제조,-0.04197385672308196,-0.0005796429835080996,0.06709658363690052,-0.01754385964912264,-0.11571209489316336,0.09881665286071861,0.6874179652905958,0.0016632023276192953,0.009156591488359012,-0.03515991995718459,-0.019782415979192315,079430
